页码,汉字,拼音,Unnamed: 3,其他读法,标记,后续汉字,IPA识别
320,松脆,son33tshe55,,son1;son1,,酥脆,isoŋtsʰl
320,入味,zeq1bi55,,zhiq8b1o;mi6;mi6;vi6,,菜肴有滋味还唔有味再烧烧,kzʔbilklll
320,煞口,saeq3kheu55,,,,解除原先的口味油肉吃过酱萝卜一块蛮,skʰllt
320,蛮,mhaen52,,mnaen1;maen2;maen2;mhaeq7,,咯,l
320,香,shian52,,,,,ɕiaŋ
320,臭,tsheu33,,,,,tsʰɤ
320,出气,tsheq3chi55,,tsheq7;tsheq7,,指食品因包装不严密失去特有气味罐头唔有盖,tsʰttŋltl
320,好,hau335,,rdu5;hau3,,茶叶哉,tkt
320,哈喇,ha33la52,,ha1,,指腌肉等日久变质发涩火腿哉,lhɡafʔkl
320,饱,pau335,,,,,pɒ
320,曹,dzau231,,dzau2;dzau4,,饿晏快哉肚皮煞哉饥饿感毛笋吃得,
320,有些,yeu115soeq54,,bo5;5,,,f
320,肚饥,tu335ci52,,tu5;du4ci1;ct1;ci1,,饿饭煮煮好东味有些哉,ltdutɕilflkʔl
320,饿,ngo11,,,,极饿介咯奥冒有两日唔有吃饭哉,ŋoifʑbt
320,口渴,kheu335kheq54,,,,煞哉,llkʰkʰʔ
320,瞌,kheq45,,,,倦,lkʰʔtsʰoŋl
320,吃力,keq3liq5,,keq7;chiq7,,累,lltɕʰiʔliʔ
321,乏,vaeq23,,,,,vʔ
321,气闷,chi33mheen33,,mheen1;meen6,,,tɕʰim
321,晕,yoen11,,,,,
321,痛,thon33,,,,,tʰoŋ
321,胀,tsan33,,,,,ktsaŋ
321,木,moq23,,,,没了感觉,moʔʔ
321,麻,mo231,,mo2;mo2;mo2;mo2,,一种触电或蚂蚁爬动似的不舒服的感觉坐得半日脚,kmoltillll
321,也,gha113,,gha4;ya4;ya4;ye4,,患哉,tt
321,痒,yan113,,,,,ɦiaŋ
321,迹,ciq45,,,,,
321,发戳,faeq3tshoq5,,faeq7;faeq7,,刺挠,ʑfʔtsʰoʔ
321,心疲,shin33bi52,,,,恶心,iŋf
321,发荡,faeq3dan55,,faeq7;faeq7dan6;daon4;daon4;daon4;ddon4;daon6,,心慌,ifʔdɒŋ
321,体泰,thi335tha52,,tha5;tha5;tha5,,宽裕从容早些走些,ktʰitʰakk
321,安航,een33ghaon52,,,,安定,
321,落胃,loq1we55,,,,舒服满意,loʔfiul
321,腻心,gni11shin52,,gni2;gni6,,脏得让人恶心,ȵiɕiŋil
321,畅,tshan33,,,,舒畅一脸盆咯蚕豆赞末吃哉,tsʰaŋʔlklzk
321,煞渴,saeq3kheq5,,,,过瘾吃一些些勿要吃末就吃畅,ksʔkʰʔikli
321,忙,man231,,man2;maon2,,,tmŋ
321,空,khuon52,,khuon5;khuon5,,空闲,ikʰuoŋi
321,闲空,ghaen11khuon52,,yen2;yen2khuon5;khuon5,,,kɦæ̃kʰuoŋ
321,好听,hau335thin52,,rdu5;hau3thin5,,,flhɒtʰiŋ
321,难听,naen11thin55,,naen2;naen6thin5,,,lntʰiŋ
321,有什相,yeu115zeq5shian52,,zeq8;zeoq8shian5;shian5,,看来数量很多其实不多一缸米看看,ɦizəʔiŋkkltliikʔʔi
321,壮,tsaon33,,,,肥胖指人胖,ttsɒŋt
322,瘦,seu33,,,,瘤指人瘦人还是生得些好要介壮,sɤsaŋik
322,精,cin52,,,,指肉瘦猪肉精本字为腈集韵子盈,ttiŋftti
322,切,chiq45,,,,肉之粹者,lk
322,肥,bi231,,vi2,,指肉肥猪肉,bi
322,扎实,tsaq3zeq5,,tsaeq7;tsaeq7;tsaeq7;tsaeq7,,,ltsʔzʔi
322,结实,ciq3zeq5,,,,,tɕiʔzʔ
322,弱,zoq23,,,,指人虚弱介大年纪再加生得场病人也哉,zoʔklt
322,虚,shiu52,,,,指人因病或缺乏营养而虚弱,ɕykllkf
322,亏,chiu52,,khue1,,指人因某一方面原因而虚弱伊葛卵人是做产咯之,kʰukffit
322,故,ku335,,cny;cnx;e,,大鱼大肉吃得会好咯,yktl
322,惺,,,,&,刚睡醒眼晴模糊不清的样子,
322,老,lau113,,lau4;lau6,,,lɒ
322,后生,gheu115san52,,gheu4;gheu4;gheu4;gheu6san1;seon1,,,ɦsaŋlts
322,年轻,gnien11chin52,,,,伊亨个时光还蛮蛮味,
322,年纪轻,gnien11ci55chin52,,,,,ʔȵitɕiiŋ
322,好看,hau335kheen52,,rdu5;hau3,,指人或物好看,ɒkʰẽʔ
322,漂亮,phiau33lian55,,phiau1;phiau1;phiau1;phiau3,,指人好看,ipʰiɒliaŋli
322,齐整,ji11tseon55,,zhi2;zhi2;zhi2,,,ʑitsəŋ
322,登样,teon33yan55,,,,,ftŋɦiaŋ
322,细洁,shi33ciq3,,,,细腻光洁,itiʔtt
322,出客,tsheq3khaq5,,tsheq7;tsheq7,,漂亮大方,ltsʰʔkʰaʔ
322,上照,zan115tsau52,,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,,lŋtɒ
322,挺刮,thin335kuaeq54,,,,,lflltiŋkuaʔ
322,衣服平整,i33voq5bin55tseon52,,,,,
322,灵光,lin11kuaon52,,kuaon1,,,liŋkuɒŋff
322,难看,naen11kheen55,,naen2;naen6,,指人或物不好看,nkʰẽ
322,老相,lau115shian52,,lau4;lau6shian5;shian5,,指人显得比实际年龄要老个大姑娘人蛮好就,tllɒɕiaŋktltkt
322,是生得有些,zy115san55teq5yeu55soeq54,,ze4;ze4;zeq8san1;seon1teq7;teoq7bo5;5,,,k
322,活泛,weq1faen55,,wog8;woeq8;woq8;woq8faen5;vaeq8,,指人活泼灵活,ɦuʔfæ̃
322,死闭闭,sy335pi55pi52,,sy3;shi3,,指人死板不活泼阿哥人有些咯一些,ipipil
323,勿活泛,veq1weq5faen52,,wog8;woeq8;woq8;woq8faen5;vaeq8,,,z
323,时派,zy11pha55,,,,时髦,llzpʰallt
323,摩登,mo11teon52,,,,,motəŋ
323,落魄,loq1phaq5,,phaq7;pheq7;pheq7;phoq7;boq8;boq8;thoq7,,不整齐不干净,tloʔtʰoʔtf
323,拉带,iha33ta55,,laeq8,,,llataʔ
323,聪明,tshon33meen55,,meen4;min2,,,lltsʰoŋmiŋ
323,呆,te52,,te1;nge2,,,
323,强,chian335,,jian2,,能干伊有些咯东西蛮蛮会修咯健壮,
323,活要活得,weq1iau55weq5teq54,,wog8;woeq8;woq8;woq8tau1;iau5wog8;woeq8;woq8;woq8teq7;teoq7,,死要死得快方言字本字为会广,fkk
323,韵,yoen11,,,,黄外切,itl
323,精,cin52,,,,精明,tɕiŋll
323,糊涂,wu11du52,,ghm;gnm;wu6du2,,,ɦuds
323,煞纳,saeq3neq5,,neq8;noeq8,,干练,ksʔnʔ
323,落索,loq1soq5,,,,利索,kloʔsoʔl
323,内行,ne11ghan11,,yin2;yin2;ghaon2;ghaon2,,,nɦŋŋ
323,在行,dze115ghan52,,uze4;ze4yin2;yin2;ghaon2;ghaon2,,,dzɦɒŋl
323,外行,nga11ghan11,,nga6;wa6yin2;yin2;ghaon2;ghaon2,,,tŋaɦɒŋi
323,老实,lau115zeq54,,lau4;lau6,,,ilɒzəʔ
323,滑头,waeq1deu52,,,,滑,ɦuʔd
323,爽气,saon335chi52,,,,直爽,sɒŋtɕʰikti
323,爽快,saon335khua52,,krua5;khau5,,直爽舒畅,sɒŋkʰuasliz
323,忠厚,tson33gheu55,,,,,ttsoŋɦkk
323,顶真,teon335tseen52,,tin3,,认真,tiŋtsẽlis
323,乖刁,kua33tiau52,,,,狡滑,kuatiɒ
323,奸习,kaen33jiq5,,kaen1;kaen1;kaer2;cien1;cien1;cien1,,狡诈,
323,傲,ngau11,,,,骄傲,ŋɒ
324,第八章,di11paeq1tsaon11,,,,,
324,客气,khaq3chi55,,,,谦虚,kʰatii
324,煞照,saeq3tsau55,,,,厉害,sʔtsŋli
324,凶,shion52,,shion1,,,
324,俏察,chiau33tshaeq3,,,,指人稍不如意就生气变脸,tʰiɒtsʰʔ
324,破赖,pha33la33,,phā5;pho5,,指女性撒泼凶横,ipʰalal
324,热络,gniq1loq5,,,,亲密,niʔloʔf
324,和气,wu11chi55,,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,,llɦoti
324,善,zeen113,,zeen4;zoen4,,,
324,良善,lian11zeen55,,zeen4;zoen4,,,liaŋzẽ
324,贼腔,zhiq1chian52,,dzeoq8;dzeoq8;zeoq8,,言行令人生厌僚同学捺个咯,zʔtiaŋit
324,断命,toen335min52,,toen3;toen5;toen5;doen4,,指人言行令人无法忍受,kdømiŋkl
324,仔细,tsy335shi52,,,,心细,fltsɕi
324,粗心,tshu33shin52,,,,,ftsʰuɕiŋ
324,毛躁,mhau33tshau55,,mhau1;mau2,,粗糙伊做事体式个,mɒtsʰɒkk
324,搭浆,taeq3cian52,,,,马虎,tʔtɕiaŋ
324,勤谨,jin11cin55,,,,勤,dʑiŋtɕiŋk
324,懒惰,laen115do52,,bon;9op,,,
324,无结煞,wu11ciq5saeq54,,,,,ŋtɕiʔsʔ
324,小气,shiau335chi52,,,,,iiɒti
324,狗尺,keu335tshaq54,,lsridg7;tsheoq7,,,
324,大方,da11faon11,,do6,,,dafɒŋ
324,得人心,teq3zeen55shin52,,teq7;teoq7gnin2,,指小孩或女孩活泼可爱,təŋiŋɕiŋtt
324,可怜,kho335lien52,,,,,lkʰoliẽ
324,罪过,dze115ku52,,uze4;ze4,,小小年纪爹娘都唔有哉真当,ttzkul
324,可恶,kho335u52,,bo,,,kkʰoulkʰooʔ
324,讨人厌,thau335zeen55ien52,,thau5;thau5gnin2,,让人讨厌,iklktʰɒŋiŋiẽki
324,讨债,thau335tsa52,,thau5;thau5,,麻烦葛桩事体有些哉,itʰɒtsalktt
324,填债,dien11tsa55,,grcr2;dien4,,小孩儿听话,tdiẽtsai
324,吓煞人,haq3saeq5zeen52,,haq7;heoq7gnin2,,可怕,khaʔsʔnŋt
325,吓人,haq3zeen52,,haq7;heoq7gnin2,,,lllhaʔȵiŋ
325,活络,weq1loq5,,wog8;woeq8;woq8;woq8,,活泼,ɦʔloʔ
325,死板,sy335paen52,,sy3;shi3,,,ɕip
325,皮,bi231,,,,赖皮,bi
325,勿入调,veq1zeq5diau52,,zhiq8diau6,,不守规矩,vʔzʔdiɒ
325,儇,huaen52,,,,乖听话,
325,发修,faeq3shieu52,,faeq7;faeq7,,有趣本字为燕原指燕王哙受人唆使,fʔiẽllli
325,柄,pin33,,,,现指有趣可笑,lf
325,发,faeq45,,faeq7;faeq7,,引人发笑,ilfʔioʔ
325,勇,ion335,,,,倔强,
325,业戳,gniq1tshoq5,,,,指小孩动手动脚惹人生厌随便啥西都要拆伊,niʔtsʰoltll
325,破,pha33,,phā5;pho5,,个小人真当嘞,l
325,藤,deon231,,,,死心眼,dəŋk
325,细,shi33,,,,爱挑剔,ɡʔɕitkl
325,识相,seq3shian52,,shian5;shian5,,知趣,isəʔɕiaŋ
325,下作,gho115tseq54,,gho4;gho6;yo4tsog7;tsoq7;tsoq7,,下,fɦotsoʔ
325,猛闯,man115tshaon52,,,,急躁,maŋtsʰɒ
325,犯贱,vaen115jien52,,jien6;zhien6,,指不识好歹自讨苦吃,væ̃ii
325,耐,ne11,,,,有耐心,nt
325,气宽,chi33khuoen33,,,,,tʰiikʰuø̃
325,懈,ga113,,ga4;jia4;jia4;ge4,,不思振作,tɡaʔf
325,高兴,kau33shin52,,shin5,,,kɒɕiŋ
325,开心,khe33shin52,,,,,ffkʰɕiŋ
325,难过,naen11ku55,,naen2;naen6,,,tnæ̃ku
325,烦,vaen231,,,,腻烦,tv
325,嫌烦,ien33vaen33,,,,厌恶嫌或写作厌,ivæ̃kfk
326,嫌憎,ien33tseon33,,,,嫌或写作厌,ttitsəŋk
326,闷,mheen52,,mheen1;meen6,,烦闷,mẽ
326,恶喇,u33la33,,bo,,烦躁,loʔlat
326,恶挛,u33loen33,,bo,,,
326,中意,tson33i55,,tson5;tson5,,合意,ltsoŋi
326,称心,tsheon33shin52,,tsheon5,,满意,tsʰəŋɕiŋtsʰsɕiŋk
326,爽快,saon335khua52,,krua5;khau5,,舒服,fsɒŋkʰuaf
326,薯,zhiu231,,,,自得风光道伊一声好当时煞哉,ʑykllf
326,晦气,hue33chi33,,,,倒霉,
326,坍台,thaen33the52,,de2,,丢脸,
326,胀,tsan33,,,,不舒服不痛快,tsaŋ
326,极,jiq23,,,,急,dʑiʔɡɤ
326,愕呆起,ngoq1te55chi52,,te1;nge2chi3,,住了,
326,唔趣相,nh33chiu55shian52,,hn1;gnh5;gnh5;ngh1;hgh1;ng2shian5;shian5,,没意思,llŋtʰyɕiaŋl
326,日长世久,gni11tsan11sy11cieu11,,gni6;zeq8;zeq8;gniq8tsan3;dzan2,,长期的,lltniʔdzaŋstɕiɤȵiʔdzaŋɕitɕis
326,咯事体,koq3zy55thi52,,,,随便勿来咯,lfk
326,滑塌精光,waeq1thaeq5cin55kuaon52,,kuaon1,,一点不剩人式个老实一些,lkʰɦuʔtʰʔtɕiŋkuɒŋlk
326,石骨铁硬,zaq1kueq5thiq5ngan52,,zaq8;zeoq8kuēq7;kuoeq7;kuoq7,,极硬咯东西捺个,zɡʔkaʔʔtʰiʔŋaŋf
326,咬得落呐,ngau115teq5loq5naeq54,,ngau4;yau4teq7;teoq7naeq8;neq8,,,
326,精干巴瘦,cin33keen55po55seu52,,keen1;keen1;keen3;keen3po1;bo2,,精瘦伊随便捺个吃东总是是个,ttɕiŋkẽposɤftf
326,或俸剔塔,woq1fon55thiq5thaeq54,,,,很脏屋里咯也勿肯收作,ɦuoʔfoŋtʰiʔtʰʔltf
326,僵硬骨粒,cian33ngan55kueq5leq54,,kuēq7;kuoeq7;kuoq7liq8;liq8;6;6,,僵硬饭咯火头还勿,ltttɕiaŋŋaŋkulʔiʔltlki
326,到味,ta33bi33,,cp];eb1o;mi6;mi6;vi6,,,
326,小唧零零,shiau335ciq5ihin55ihin52,,lin2lin2,,小而灵巧新妇咯蛮好看咯,litiʔliŋlliŋilffllkft
327,神智无知,zeen11tsy55wu55tsy52,,tsy1;tsy5,,神智不清,llzitsɦutslll
327,喉咙响巴,gheu11shian55po52,,po1;bo2,&,责备人大声指责人话两句末好,llɦɤloŋɕiaŋpotkiiiikf
327,哉,tsa52,,tsd1;tse1,,要是个,
327,死样怪气,sy335yan55kua55chi52,,sy3;shi3cpny;en,,有气无力的样子,ɕiɦiaŋkkkuatʰilli
327,狗皮倒灶,keu335bi55tau55tsa52,,tau5tsau5,,吝音,lkɤbitɒtsɒ
327,稀刁八头,shi33tiau55paeq5deu52,,,,指想法做法不同于他人捺个会有是,fkɕitiɒpʔdɤil
327,介,ka33,,cia5;cia5,,咯念头,
327,花头花脑,huo33deu55huo55nau52,,,,指人花样翻新,uoɤhuoɒ
327,熟门熟路,zoq1meen55zoq5lu52,,,,熟悉地方日日来咯哉,zoʔẽzoʔilultlkl
327,寒毛凛凛,gheen11mhau55lin55lin52,,mhau1;mau2,,,tɦliŋliŋlllliif
327,些,soeq45,,bo5;5,,咯,l
327,拔驼驼,baeq1do55do52,,,,,
327,臃肿,ion335tson52,,,,天家还勿冷衣裳则啥穿得,
327,呆不棱登,te33peq5leon55teon52,,te1;nge2piq7;piq7,,不聪明不灵活应酬场里伊还有,kŋpʔləŋtəŋlilif
327,些,soeq45,,bo5;5,,带唻,l
327,奇出古怪,ji11tsheq5ku55kua52,,tsheq7;tsheq7cpny;en,,稀奇古怪单位里咯事体只,ttʰʔkɡltlll
327,管会有咯,kuoen335kue55yeu55koq54,,kue5;we6,,,l
327,火出赖寨,hu335tsheq5la55dza52,,tsheq7;tsheq7za6;za6,,欠文雅伊是个咯上学去哉啊,kitsʰʔlaal
327,血出无赖,shioeq3tsheq5wu55la52,,shioq7tsheq7;tsheq7,,一片血污伊鼻头屎血流得一脸,iøʔtsʰʔɦlaflf
327,孔,khuon335,,,,慌兮兮,t
327,投五投六,deu11wu55deu55loq54,,ng4,,做事缺乏头绪莽撞冒失伊工作勿,ʔidŋdloʔlfll
327,上心,zan115shin52,,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,咯,k
327,吓人到,haq3zeen55ta52,,haq7;heoq7gnin2cp];e,,,
327,挺怕人的,thin335pho55zeen55tiq54,,gnin2,,好端端咯话要是个,
327,咯然,koq3zeen52,,zeen2;zoen2,,,
327,凿骨捣髓,dzoq1kueq5tau55shi52,,8bozkuēq7;kuoeq7;kuoq7se5,,态度粗暴则小人要耐些咯勿可,zoʔkutɒɕillll
327,淡拆刮烁,daen115tshaq5kuaeq5saq54,,,,淡而无味葛碗下饭,kdtsʰaʔkuaʔuʔsakl
327,腥臭,shin33tsheu55,,,,钓得两梗鱼咯行李里塞,
327,腥气眼凋,shin33chi55ngaen55tiau52,,,,,liŋtiŋæ̃tiɒltlk
327,带进东,ta33cin33ton33,,,,,
327,白白胖胖,baq1baq5phaon55phaon52,,,,新妇生得个咯儿,
327,雪白滚壮,shiq3baq5kuen55tsaon52,,kuen1;kuen3;kuen3;kuoen1;kuoen1;kuoen3,,,kɕiʔbaʔkuẽtsɒŋftlltʔl
328,子,tsy335,,tsy3;tseq7,,一家屋里都高兴煞哉,ltt
328,面熟陌生,mien115zoq5maq5san52,,mien4;mien6;mien6;mien6san1;seon1,,似曾相识又说不出是谁个人,tlmizoʔmaʔsaŋkyilt
328,有些,yeu115soeq54,,bo5;5,,勿晓得是是老同学,i
328,乌嘴野猫,u33tsy55ya55mau52,,tsy3;tse3,,,ltsɦiamɒffl
328,脸面不干净,lien115mien55peq5keen55jin52,,mien4;mien6;mien6;mien6piq7;piq7keen1;keen1;keen3;keen3,,勿去戽戽脸是个咯,
328,来吃饭哉啊,le11keq5vaen55tsa52,,keq7;chiq7vaen2;vaen6tsd1;tse1,&,,lf
328,披头散发,phi33deu55saen55faeq54,,saen3;saen5faeq7;faeq7,,仪容不整偌咯去吃喜酒哉啊,lypʰisæ̃fʔllltkʔ
328,花里斑斓,huo33li55paen52,,li4;114;li4,&,,lhuoipæ̃ilæ̃kllt
328,花哨,huo52,,,&,个衣裳咯老年人穿勿出,
328,去咯,chi33koq3,,chiu5;chiu5,,,k
328,破里罗沙,pha33li33lo33so33,,phā5;pho5li4;114;li4,,破旧簇簇新咯一本书拨偌得,llpʰailosolt
328,青皮寡血,chin33bi55kuo55shioeq54,,shioq7,,脸色苍白个人咯身体,ttʰiŋikuoiɡʔll
328,勿好,veq1hau55,,rdu5;hau3,,,f
328,的角四方,tiq3koq5sy55faon52,,,,正方形的一块田块块卖,fltiʔkoʔsfŋilllltʰk
328,铜钱,don11dien52,,lien2;jien2,,,
328,定注煞势,din11tsy11saeq1sy11,,tsy3;ciu3;cru5;ciu5;ciu5;ciu5,,特地的伊咯来一埭一定要好端,ltdiŋtysʔstllkttʰf
328,端兜呼咯,toen33teu55hu55koq54,,,,,lkl
328,汗出部流,gheen11tsheq1bu11lieu11,,tsheq7;tsheq7gnq,,满身是汗当时要吃饭哉勿可,iɦtsʰʔbuliɤtftlt
328,咯再去搅,koq3tse55chi55kau52,,chiu5;chiu5tne6;tne6,,,l
328,擘脚蚊嫂,phaq3ciaq5meen55sau52,,meen2;veen2,,睡觉时展开手脚则咯咽唔,
328,有咽相,yeu115ien55shian52,,ien1;tet2;ien5;iq7;iq7shian5;shian5,,,
328,在和理当,dze115wu55li55taon52,,uze4;ze4wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6taon1;taon5,,合情合理,flfzɦulitɒŋtf
328,数词,su335dzy52,,su3;su5;cn5uzy2;zy2,,,yi
328,零,ihin52,,lin2,,,liŋ
328,一,iq45,,,,,
328,两,lian113,,,,个,liaŋ
328,二,gni11,,16;ghi6;i6,,第,ni
328,三,saen52,,,,,s
329,四,sy33,,,,,us
329,五,wu113,,ng4,,,iŋ
329,六,loq23,,,,,loʔ
329,七,chiq45,,,,,tʰiʔ
329,八,paeq45,,,,,pʔ
329,九,cieu335,,,,,tɕiɤ
329,十,zeq23,,,,,zʔ
329,十二,zeq1gni55,,16;ghi6;i6,,,zʔŋ
329,十三,zeq1saen52,,,,,zʔsæ̃
329,十四,zeq1sy55,,,,,llzʔs
329,十五,zeq1wu55,,ng4,,,lizʔŋ
329,上五,zan115wu52,,zan4;zaon4;zaon4;zaon4;zaon4;zaon6ng4,,,llizɒŋŋl
329,十六,zeq1loq5,,,,,zʔʔlo
329,十七,zeq1chiq5,,,,,zʔtɕʰi
329,十八,zeq1paeq5,,,,,kzʔpʔ
329,十九,zeq1cieu55,,,,,zʔtɕiɤ
329,二十,gni11zeq1,,16;ghi6;i6,,,nizʔ
329,念一,gniaen11iq1,,,,,niæ̃iʔ
329,念二,gniaen11gni11,,16;ghi6;i6,,,ni
329,念三,gniaen11saen11,,,,,ȵis
329,三十,saen33zeq5,,,,,sæ̃kzʔiʔ
329,三十一,saen33zeq5iq54,,,,,
329,四十,sy33zeq3,,,,,lszʔʔiʔ
329,四十一,sy33zeq3iq3,,,,,
329,五十,wu115zeq54,,ng4,,,ilŋzʔ
329,五十一,wu115zeq5iq54,,ng4,,,ŋzʔi
329,六十,loq1zeq5,,,,,loʔzʔ
329,七十,chiq3zeq5,,,,,tɕʰiʔzʔ
330,八十,paeq3zeq5,,,,,kpʔzʔ
330,九十,cieu335zeq54,,,,,ltɕiɤzʔtɕiɤzʔ
330,一百,iq3paq5,,,,,iiʔpaʔ
330,一百零一,iq3paq5ihin55iq54,,lin2,,,liiʔpaʔliŋiiʔ
330,两百,lian115paq54,,,,,iliaŋpaʔ
330,一千,iq3chien52,,,,,
330,两千,lian115chien52,,,,,kliaŋltɕʰiẽ
330,一万,iq3maen55,,maen6;vaen6,,,iʔvæ̃
330,念万,gniaen11maen11,,maen6;vaen6,,,iæ̃væ̃
330,三十万,saen33zeq5maen52,,maen6;vaen6,,,lsæ̃zʔv
330,三十一万,saen33zeq5iq5maen52,,maen6;vaen6,,,sæ̃zʔiʔvæ̃
330,三十二万,saen33zeq5gni55maen52,,16;ghi6;i6maen6;vaen6,,,sæ̃zʔnivæ̃
330,四十万,sy33zeq3maen33,,maen6;vaen6,,,llszʔv
330,五十万,wu115zeq5maen52,,ng4maen6;vaen6,,,lilŋzʔv
330,一百万,iq3paq5maen52,,maen6;vaen6,,,iʔpaʔv
330,一千万,iq3chien55maen52,,maen6;vaen6,,,
330,一亿,iq3i55,,,,,iʔi
330,数目,su335moq54,,su3;su5;cn5,,,tysumoʔ
330,齐头数,ji11deu55su52,,zhi2;zhi2;zhi2su3;su5;cn5,,整数,ldiɤsutky
330,候分候数,gheu11feen11gheu11su11,,gheu6;gheu6gheu6;gheu6su3;su5;cn5,,不多不少刚好一人一份我是算,ɦfɦsulʔk
330,好东咯,hau335ton55koq54,,rdu5;hau3,,,
330,一五一十,iq3wu55iq5zeq54,,ng4,,和盘托出葛桩事,iiʔŋiʔzʔiʔŋiʔzʔlll
330,体我来,thi335ngo55le52,,,,咯则偌交代清爽,lli
330,一卯孤注,iq3mau55ku55tsy52,,mau4;mau4tsy3;ciu3;cru5;ciu5;ciu5;ciu5,,仅此一遭就赔得介许多,liʔmɒktyyi
330,一塌刮子,iq3thaeq5kuaeq5tsy52,,tsy3;tseq7,,全都算在内也贿五干光景,tiʔtʰʔkuʔts
330,一些,iq3soeq5,,bo5;5,,些一些一点儿,iʔsøʔsøʔil
330,木老老,moq1lau55lau52,,lau4;lau6lau4;lau6,,极多,kmoʔlɒlɒkk
331,差,tshy52,,crry1;tsha1;tsha3;tsho1;tsho1;tsho1,,仿勿多差不多伊有一米七长则,tsʰofɒŋvʔtokklt
331,几,ci52,,ci3;ct1;ci3;5;ci5;ci5,,若干偌岁略多念岁,tilʔ
331,来,le231,,,,略多或略少于该数学生子总有念个人,iy
331,靠,khau33,,,,接近该数念岁,ikʰẽ
331,毛,mhau52,,mhau1;mau2,,,mɒ
331,上下,zan115gho52,,zan4;zaon4;zaon4;zaon4;zaon4;zaon6gho4;gho6;yo4,,略多相当或略少十个,lkzɒŋɦolilll
331,里外,li115nga52,,li4;114;li4nga6;wa6,,,liŋa
331,凑来为数,tsheu33le33we33su33,,su3;su5;cn5,,,tsʰɤlɦusuiflt
331,量多热些,lian11to55gniq5soeq54,,lian6bo5;5,,,
331,成多不少,dzeon11to55peq5sau52,,dzeon4;dzeon4piq7;piq7sau5,,,ldzəŋtopʔʔsɒkktl
331,极言其多,jiq1gnien55ji55to52,,yen2;yen2,,下饭咯买介,
331,许多则啥,shiu335to55tseq5so52,,tseoq7;tseoq7,,,l
331,无千无万,wu11chien55wu55maen52,,maen6;vaen6,,,ɦtɕiẽɦuvæ̃lʑll
331,成千上万,dzeon11chien55zan55maen52,,dzeon4;dzeon4zan4;zaon4;zaon4;zaon4;zaon4;zaon6maen6;vaen6,,亨日开大会人有介,
331,许多,shiu335to52,,,,真当,f
331,股,ku335,,,,三之一,ku
331,倍,be113,,be6,,,b
331,每,me113,,,,,m
331,各,koq45,,,,,koʔ
331,单,taen52,,taen1;zeen4;zeen4;zoen4,,,it
331,双,saon52,,,,,sɒŋ
331,半,poen33,,,,,pø̃
331,等,teon335,,,,,tŋ
331,号,gha11,,gha6;ghau6,,,ɦɒ
331,头,deu231,,,,只用于一之前,dŋ
331,第,di11,,,,用于一以外其他数目之前二,diflyl
331,末丫,mheq3ia52,,meq8;meq8;meq8;mhiq7o1;ie1;to;to!,,末等,
331,末,mheq45,,meq8;meq8;meq8;mhiq7,,,ʑmʔtoʔmiʔtoʔ
332,埒尿末,laeq1shi55mheq54,,tc;nemeq8;meq8;meq8;mhiq7,,,
332,量词,lian11dzy52,,lian6uzy2;zy2,,,
332,个,ko33,,koo;ko5;cox;box,,人,kokoʔ
332,种,tson335,,tson3;tson5,,情况,tsoŋt
332,盏,tsaen335,,,,一灯凳,tsæ̃st
332,备,be11,,,,枚一饵线一凳,btyl
332,只,tsy335,,tsy3;tseq7;ciq7;ciq7;ciq7;tseoq7,,鸡一船,tsəʔfk
332,双,saon52,,,,鞋一筷手套,sɒŋff
332,副,fu33,,,,一手套,f
332,打,to335,,to3;tan3,,铅笔英语的音译十二个,taŋ
332,厅,thin52,,,,罐头英语的音译,tʰiŋ
332,项,ghaon113,,,,内容,iɦɒŋ
332,份,veen11,,,,礼,v
332,张,tsan52,,,,报纸一席,tsaŋ
332,班,paen52,,,,人,pæ̃k
332,群,jioen11,,,,羊,i
332,批,phi52,,,,货人,pʰi
332,家,cia52,,ke1;ko1;ko1;ko1;cio1,,人家一亲眷,koʑ
332,户,wu113,,,,一人家,
332,磷,lin231,,,,畦一菜,
332,排,ba231,,,,座位牙齿,bak
332,埭,da11,,da6;da6;da6;da6,,一字一路,
333,行,ghan231,,yin2;yin2;ghaon2;ghaon2,,字,iɦɒŋ
333,层,dzeon231,,,,皮楼,dzəŋt
333,脱,theq45,,treq7;thoeq7;thoq7;thoq7,,一蒸笼,tʰøʔ
333,匹,phiq45,,,,一布一马,pʰiʔ
333,头,deu231,,,,牛马,l
333,只,tsy335,,tsy3;tseq7;ciq7;ciq7;ciq7;tseoq7,,牛马一飞机,tsəʔ
333,床,zaon231,,,,棉被席,kzɒŋ
333,梗,kuaon335,,kuaon3;keon3,,鱼一凳一绳自来火,tkuaŋ
333,给,ciq45,,,,头发,
333,窠,kho52,,,,老鼠,
333,株,tsy52,,tsy1;ciu1,,树一草,fktyt
333,枝,tsy52,,,,一笔烟枪,ts
333,管,kuoen335,,,,枪一尺,k
333,橛,jioeq23,,jioq8;jioq8,,截一甘蔗,
333,茱,ciu52,,,,小捆稻,
333,颗,kho52,,,,米莲子,ikʰok
333,牙,ngo231,,,,一西瓜,ŋotk
