split	page	row_index	hanzi	wupin	ipa	ipa_digits	image	quality	match_score	candidate_headword	pdf_text	crop_bbox	tone_position	tone_upper_components	tone_lower_components	tone_paired_components	tone_baseline_y
train	235	5	太公	tha33kuon33	tʰa³³kuoŋ³³	tʰa33kuoŋ33	train/images/page_235_0005.png	matched	1.0	太公	太公tha33kuoIJii 曾叔伯衵父。	(255.0, 355.0, 373.0, 393.0)	upper_only	5	0	0	122.36
train	235	6	太婆	tha33bo33	tʰa³³bɒ³³	tʰa33bɒ33	train/images/page_235_0006.png	matched	1.0	太婆	太婆tha33bo旮曾叔伯祖母。	(255.0, 395.0, 362.0, 431.75)	both_upper_lower	2	2	2	109.67
review	235	8	阿哥	o33ko52	ɒ³³kɒ⁵²	ɒ33kɒ52	review/images/page_235_0008.png	weak_match	0.5	阿	阿哥蚁跦c52	(232.0, 474.0, 321.0, 509.5)	upper_only	3	0	0	113.33
train	235	9	哥哥	ko33ko52	kɒ³³kɒ⁵²	kɒ33kɒ52	train/images/page_235_0009.png	matched	1.0	哥哥	"哥哥ko轰kos2面称、或按排行任"" ~:} ,. 前加“大、.. . ... "	(284.0, 505.3500061035156, 382.0, 548.5780029296875)	both_upper_lower	3	6	5	151.19
train	235	10	小	shiau335	ɕiɤ³³⁵	ɕiɤ335	train/images/page_235_0010.png	matched	1.0	小	小” 等称呼。	(291.0, 551.0, 371.0, 589.0)	both_upper_lower	1	4	1	91.62
train	235	11	阿嫂	o33sau55	ɒ³³sɤ⁵⁵	ɒ33sɤ55	train/images/page_235_0011.png	matched	0.6667	阿嫂汜	阿嫂汜71s80335 背称。	(280.0002136230469, 590.0, 352.0, 624.25)	both_upper_lower	5	1	2	113.33
train	235	12	嫂嫂	sau335sau52	sɤ³³⁵sɤ⁵²	sɤ335sɤ52	train/images/page_235_0012.png	matched	1.0	嫂嫂	嫂嫂so335so界而称，或按排行在＂嫂“前加“人、	(285.0, 628.0, 392.0, 666.0)	upper_only	6	0	0	121.78
train	235	15	阿弟	o33di55	ɒ³³di⁵⁵	ɒ33di55	train/images/page_235_0015.png	matched	1.0	阿弟	阿弟蚁15 d严背称。	(257.0, 707.0, 346.0, 745.0)	both_upper_lower	6	1	2	117.83
train	235	16	弟弟	di115di52	di¹¹⁵di⁵²	di115di52	train/images/page_235_0016.png	matched	1.0	弟弟	弟弟d咄d心，dilJ谌di1J打曲称，或叫名字。第二读音为昵称．	(283.0, 745.0, 390.0, 785.5)	both_upper_lower	6	7	7	121.09
train	235	18	弟新妇	di115shin55vu52	di¹¹⁵ɕiŋ⁵⁵vu⁵²	di115ɕiŋ55vu52	train/images/page_235_0018.png	matched	0.6667	弟新如	弟新如di嵩epil)部u射弟弟的妻。背称，当血按｀｀妹妹” 条称呼。	(281.0, 823.0, 387.0, 862.25)	upper_only	7	0	0	125.73
train	235	19	阿姐	o33cia55	ɒ³³tɕia⁵⁵	ɒ33tɕia55	train/images/page_235_0019.png	matched	1.0	阿姐	阿姐汜?f t(pi33S 酱称。＂姐＇＇，训读宁，本子为＂姊＂，《广韵》将	(260.0, 861.0, 361.0, 900.25)	upper_only	7	0	0	130.04
train	235	21	姐姐	cia335cia52	tɕia³³⁵tɕia⁵²	tɕia335tɕia52	train/images/page_235_0021.png	matched	1.0	姐姐	"姐姐t(p严t<; iWI们称．或按排行在“姐”前丿丿ll""大、二..... ."	(287.0, 940.0, 399.0, 978.0)	both_upper_lower	8	2	5	124.54
train	235	25	阿妹	o33mhe55	ɒ³³hmᴇ⁵⁵	ɒ33hmᴇ55	train/images/page_235_0025.png	matched	1.0	阿妹	阿妹汜芹IDE1 1背称。	(259.0, 1059.0, 357.0, 1094.5)	upper_only	2	0	0	117.31
train	235	26	妹妹	mhe33mhe33	hmᴇ³³hmᴇ³³	hmᴇ33hmᴇ33	train/images/page_235_0026.png	matched	1.0	妹妹	妹妹mEl : smE且，mE.1311lE33向称，或叫名字。	(283.0, 1097.0, 366.0, 1135.0)	lower_only	0	2	0	122.36
train	235	27	儿子	gni11tsy55	ȵi¹¹tsɿ⁵⁵	ȵi11tsɿ55	train/images/page_235_0027.png	matched	1.0	儿子	儿子1),邯ts雷，l),i和tse?15背称。当面叫名字。	(260.0, 1136.0, 367.0, 1175.25)	lower_only	7	2	0	126.05
train	235	28	老头儿子	lau115deu55gni55tsy52	lɤ¹¹⁵də⁵⁵ȵi⁵⁵tsɿ⁵²	lɤ115də55ȵi55tsɿ52	train/images/page_235_0028.png	matched	1.0	老头儿子	老头儿子lo盄d戏扭翁ts常，lo盄d讶闷喘tse?t! 老年时所生的儿子。	(307.0, 1174.0, 444.0, 1214.5)	both_upper_lower	6	3	3	122.66
train	235	29	囡	noen231	nø̃²³¹	nø̃231	train/images/page_235_0029.png	matched	1.0	囡	囡n庐女儿，甘称。的化成分是儿化韵的残余。	(234.0, 1214.0, 314.0, 1253.25)	upper_only	1	0	0	122.01
review	236	0	孙子	seen33tsy55	sẽ³³tsɿ⁵⁵	sẽ33tsɿ55	review/images/page_236_0000.png	weak_match	0.5	孙	孙fs睬ts常	(178.0, 235.0, 250.0, 273.0)	both_upper_lower	2	3	2	109.73
train	236	1	孙新妇	seen33shin55vu52	sẽ³³ɕiŋ⁵⁵vu⁵²	sẽ33ɕiŋ55vu52	train/images/page_236_0001.png	matched	1.0	孙新妇	孙＼新妇se翋i i)祖;flu甘｀孙媳妇r	(225.0, 274.0, 326.0, 310.75)	both_upper_lower	5	2	2	112.31
train	236	2	女孙	gniu115seen52	ȵy¹¹⁵sẽ⁵²	ȵy115sẽ52	train/images/page_236_0002.png	matched	1.0	女孙	女孙no 盄s守孙女儿。	(202.0, 313.0, 318.0, 351.0)	upper_only	2	0	0	101.81
review	236	3	孙因	seen33in52	sẽ³³iŋ⁵²	sẽ33iŋ52	review/images/page_236_0003.png	weak_match	0.5	孙囡	孙囡se汕甜＂囡＂的婥化成分是儿化韵的残余。	(225.0, 352.0, 332.0, 390.0)	both_upper_lower	5	1	2	117.17
train	236	4	孙女婿	seen33gniu55shi52	sẽ³³ȵy⁵⁵ɕi⁵²	sẽ33ȵy55ɕi52	train/images/page_236_0004.png	matched	1.0	孙女婿	孙女婿s邑缸y咋m	(226.00021362304688, 392.0, 342.0, 430.0)	both_upper_lower	9	1	2	119.15
train	236	6	重孙囡	dzon11seen55noen52	dzoŋ¹¹sẽ⁵⁵nø̃⁵²	dzoŋ11sẽ55nø̃52	train/images/page_236_0006.png	matched	0.6667	币孙囡	币孙囡dZOl)~~· s忒n础重孙女儿。＂囡＂的协化成分是儿化韵的	(227.00021362304688, 468.0, 307.0, 507.25)	lower_only	3	1	0	122.53
train	236	10	老公	lau115kuon52	lɤ¹¹⁵kuoŋ⁵²	lɤ115kuoŋ52	train/images/page_236_0010.png	matched	1.0	老公	老公lo岱kUOl) 52丈夫，背称，当面叫“ 某某i咐爹＇，m'!s' 115m'5'55 	(206.0, 621.0438232421875, 328.0, 665.6597290039062)	upper_only	3	0	0	139.03
train	236	11	当家人	taon33cia55zeen52	tɒŋ³³tɕia⁵⁵zẽ⁵²	tɒŋ33tɕia55zẽ52	train/images/page_236_0011.png	matched	1.0	当家人	当家人tol)甘ko如i i);~•杆称。	(251.0, 704.0, 402.0, 742.0)	upper_only	11	0	0	116.85
train	236	12	老嬷	lau115mo52	lɤ¹¹⁵mɒ⁵²	lɤ115mɒ52	train/images/page_236_0012.png	matched	1.0	老嬷	老嬷lo沿mo翌妻子，背称，当面叫“某某赖．娘., m劝1.3sm¥霖lass	(207.0, 742.0, 280.0, 780.0)	both_upper_lower	1	2	1	118.71
train	236	13	屋里头	uoq3li55deu52	uoʔ³li⁵⁵də⁵²	uoʔ3li55də52	train/images/page_236_0013.png	matched	1.0	屋里头	屋里头u拟煤d咄皆称。	(252.00021362304688, 820.0, 371.0, 859.25)	both_upper_lower	5	9	13	114.25
train	236	14	老太公	lau115tha55kuon52	lɤ¹¹⁵tʰa⁵⁵kuoŋ⁵²	lɤ115tʰa55kuoŋ52	train/images/page_236_0014.png	matched	1.0	老太公	老太公屈护a堁如kuOl) S2 指老年的丈夫，背称。	(228.00021362304688, 859.0, 398.0002136230469, 897.0)	both_upper_lower	4	2	2	111.81
train	236	15	老太婆	lau115tha55bo52	lɤ¹¹⁵tʰa⁵⁵bɒ⁵²	lɤ115tʰa55bɒ52	train/images/page_236_0015.png	matched	0.6667	老人婆	老人婆lo盄th忒bo智指老年的妻子，背称。	(228.00021362304688, 898.0, 380.0002136230469, 937.25)	both_upper_lower	2	5	3	109.41
train	236	16	小老嬷	shiau335lau55mo52	ɕiɤ³³⁵lɤ⁵⁵mɒ⁵²	ɕiɤ335lɤ55mɒ52	train/images/page_236_0016.png	matched	1.0	小老嬷	小老嬷cio叫咄mo铲妾，背称。	(229.00021362304688, 937.0, 348.0, 977.5)	both_upper_lower	5	3	4	121.18
train	236	17	阿公	o33kuon52	ɒ³³kuoŋ⁵²	ɒ33kuoŋ52	train/images/page_236_0017.png	matched	1.0	阿公	阿公无?js kUOI)s2 公公，皆称，当面按＂爹爹＇＇条或“爷爷”条	(206.0, 976.0, 313.0, 1014.0)	upper_only	2	0	0	122.42
review	236	19	阿婆	o33bo52	ɒ³³bɒ⁵²	ɒ33bɒ52	review/images/page_236_0019.png	weak_match	0.5	阿婆汜背	阿婆汜背bo231 婆婆，背称，当面按＂姆妈”条或“娘娘”条称呼。	(251.0, 1055.0, 340.0, 1091.75)	upper_only	5	0	0	106.96
train	236	21	新妇	shin33vu55	ɕiŋ³³vu⁵⁵	ɕiŋ33vu55	train/images/page_236_0021.png	matched	1.0	新妇	新妇cil)部u炉儿媳妇｀背称。	(206.0, 1094.0, 313.0, 1133.25)	lower_only	7	1	0	118.51
train	236	22	某某赖娘	mu115mu55la55gnian52	mu¹¹⁵mu⁵⁵la⁵⁵ȵiaŋ⁵²	mu115mu55la55ȵiaŋ52	train/images/page_236_0022.png	matched	0.75	茉某赖娘	茉某赖娘mY::~mY矿lass几ia1J2J 1面称，或叫名字。	(285.0, 1132.0, 367.0, 1170.0)	both_upper_lower	3	3	7	116.10
train	236	23	面称	mien115tsheon52	miẽ¹¹⁵tsʰəŋ⁵²	miẽ115tsʰəŋ52	train/images/page_236_0023.png	matched	1.0	面称	茉某赖娘mY::~mY矿lass几ia1J2J 1面称，或叫名字。	(561.0000610351562, 1132.0, 680.0000610351562, 1170.0)	lower_only	1	1	0	103.85
train	236	24	新妇大娘	shin33vu55da55gnian52	ɕiŋ³³vu⁵⁵da⁵⁵ȵiaŋ⁵²	ɕiŋ33vu55da55ȵiaŋ52	train/images/page_236_0024.png	matched	1.0	新妇大娘	新妇大娘ciIJ~lliu~~'do1如al)铲对儿媳妇的爱称，当面也叫名字。	(255.0, 1171.0, 372.0, 1210.25)	both_upper_lower	7	2	4	121.62
train	236	25	大娘	da11gnian11	da¹¹ȵiaŋ¹¹	da11ȵiaŋ11	train/images/page_236_0025.png	matched	1.0	大娘	大娘do 11l),iaIJ和	(230.0, 1211.0, 319.0, 1247.75)	lower_only	2	1	0	115.86
train	236	26	养新妇	yan115shin55vu52	ɦaŋ¹¹⁵ɕiŋ⁵⁵vu⁵²	ɦaŋ115ɕiŋ55vu52	train/images/page_236_0026.png	matched	1.0	养新妇	养新妇fii砌归il)~拙fiu炉峦养妮、，皆称，当面叫名字。	(230.00021362304688, 1250.0, 322.0, 1289.25)	lower_only	4	1	0	119.99
train	236	28	养新妇头	yan115shin55vu55deu52	ɦaŋ¹¹⁵ɕiŋ⁵⁵vu⁵⁵də⁵²	ɦaŋ115ɕiŋ55vu55də52	train/images/page_236_0028.png	matched	1.0	养新妇头	养新妇头fii叨版il)~1fiu趴坎铲对菹养媳的贬称。	(255.0, 1289.0, 384.0, 1328.25)	upper_only	5	0	0	123.17
review	237	3	阿叔	o33shioeq5	ɒ³³ɕiøʔ⁵	ɒ33ɕiøʔ5	review/images/page_237_0003.png	weak_match	0.5	叔叔	叔叔so怀so背背称，当面按“伯伯＂条称呼。也称呼外人。	(269.0, 359.0, 367.0, 397.0)	both_upper_lower	3	3	3	112.71
train	237	4	婶婶	seen335seen52	sẽ³³⁵sẽ⁵²	sẽ335sẽ52	train/images/page_237_0004.png	matched	1.0	婶婶	婶婶s沪s砌背称，当而按“伯嬷＂条称呼。	(269.0, 437.0, 394.0, 475.0)	lower_only	0	1	0	117.82
train	237	5	婶娘	seen335gnian52	sẽ³³⁵ȵiaŋ⁵²	sẽ335ȵiaŋ52	train/images/page_237_0005.png	matched	1.0	婶娘	婶娘se飞iaIJ苟	(293.0, 477.0, 377.0, 515.0)	lower_only	5	1	0	113.98
train	237	6	姑夫	ku33fu52	ku³³fu⁵²	ku33fu52	train/images/page_237_0006.png	matched	1.0	姑夫	姑夫ku宙us2	(269.0, 515.0, 345.0, 550.5)	both_upper_lower	4	2	4	115.37
train	237	7	姑爹	ku33tia52	ku³³tia⁵²	ku33tia52	train/images/page_237_0007.png	matched	1.0	姑爹	姑爹ku识ias1	(293.0, 554.0, 374.00018310546875, 588.25)	both_upper_lower	5	2	3	114.00
train	237	8	姑娘	ku33gnian52	ku³³ȵiaŋ⁵²	ku33ȵiaŋ52	train/images/page_237_0008.png	matched	1.0	姑娘	姑娘kui~niaIJ伊姑妈。	(270.0, 593.0, 352.0, 632.25)	lower_only	3	1	0	117.95
train	237	9	姑嬷	ku33mo52	ku³³mɒ⁵²	ku33mɒ52	train/images/page_237_0009.png	matched	1.0	姑嬷	姑嬷kuj5mo扩	(294.0, 632.0, 387.0, 670.0)	both_upper_lower	5	6	11	114.79
train	237	10	堂阿哥	daon11o55ko52	dɒŋ¹¹ɒ⁵⁵kɒ⁵²	dɒŋ11ɒ55kɒ52	train/images/page_237_0010.png	matched	1.0	堂阿哥	堂阿哥doIJ}归浓kos1 旮称，当面按｀｀哥哥”条称呼。	(294.0002136230469, 671.0, 428.0002136230469, 709.0)	both_upper_lower	5	1	1	116.25
train	237	11	堂阿嫂	daon11o55sau52	dɒŋ¹¹ɒ⁵⁵sɤ⁵²	dɒŋ11ɒ55sɤ52	train/images/page_237_0011.png	matched	1.0	堂阿嫂	堂阿嫂dOIJ甘祀守SD铲背称，当面按＂嫂嫂＂条称呼。	(296.0, 710.0, 413.0, 749.25)	both_upper_lower	2	2	1	116.14
train	237	12	堂阿弟	daon11o55di52	dɒŋ¹¹ɒ⁵⁵di⁵²	dɒŋ11ɒ55di52	train/images/page_237_0012.png	matched	1.0	堂阿弟	堂阿弟doIJI归浓d翡背称，当面按“弟弟”条称呼。	(294.0002136230469, 749.0, 405.0, 788.25)	both_upper_lower	3	2	4	118.20
train	237	13	背称	pe33tsheon52	pᴇ³³tsʰəŋ⁵²	pᴇ33tsʰəŋ52	train/images/page_237_0013.png	matched	0.6667	翡背称	堂阿弟doIJI归浓d翡背称，当面按“弟弟”条称呼。	(501.0, 749.0, 626.0, 788.25)	lower_only	7	2	0	104.20
train	237	14	堂阿姐	daon11o55cia52	dɒŋ¹¹ɒ⁵⁵tɕia⁵²	dɒŋ11ɒ55tɕia52	train/images/page_237_0014.png	matched	1.0	堂阿姐	堂阿姐dol)甘左背t~i~尹杆称，当面按“姐姐”条称呼。＂姐”，训	(296.0, 788.0, 426.0, 827.25)	both_upper_lower	3	2	2	114.23
review	237	15	读字	doeq1zy55	døʔ¹zɿ⁵⁵	døʔ1zɿ55	review/images/page_237_0015.png	weak_match	0.5	读宁	读宁，本字为＂姊＂｀《广韵》将几切。	(294.0, 828.0, 392.0, 866.0)	lower_only	3	2	0	101.64
train	237	16	堂阿妹	daon11o55mhe52	dɒŋ¹¹ɒ⁵⁵hmᴇ⁵²	dɒŋ11ɒ55hmᴇ52	train/images/page_237_0016.png	matched	0.6667	常阿妹	常阿妹dOl)科妇背ffiE扩背称，当面按＂妹妹” 条称呼。	(295.0002136230469, 866.0, 424.0, 904.0)	both_upper_lower	3	2	3	115.28
train	237	17	阿侄	o33dzeq5	ɒ³³dzᴇʔ⁵	ɒ33dzᴇʔ5	train/images/page_237_0017.png	matched	1.0	阿侄	阿侄无背dze723 侄子，背称，当向叫名字。	(272.0, 905.0, 370.0, 943.0)	both_upper_lower	3	1	1	114.81
review	237	18	侄因	dzeq1in52	dzᴇʔ¹iŋ⁵²	dzᴇʔ1iŋ52	review/images/page_237_0018.png	weak_match	0.5	侄囡	侄囡dze?t3 n础侄女儿，背称、当面叫名宁＾＇囡＂的梯化成分	(271.0, 944.0, 346.0, 983.25)	upper_only	1	0	0	118.14
train	237	19	丈人	dzan115zeen52	dzaŋ¹¹⁵zẽ⁵²	dzaŋ115zẽ52	train/images/page_237_0019.png	matched	1.0	丈人	丈人dza1JI如1J智背称，当面按＇爹爹＂条称呼。	(272.0, 1062.0, 406.0, 1101.25)	both_upper_lower	3	3	3	117.60
train	237	21	撩勿着	ihiau33veq5tsaq54	hiɤ³³vᴇʔ⁵tsaʔ⁵⁴	hiɤ33vᴇʔ5tsaʔ54	train/images/page_237_0021.png	matched	0.6667	撩勿若	撩勿若lio 11ve? ~3dza背对丈人的谑称，行称	(296.0002136230469, 1101.0, 457.0002136230469, 1139.0)	both_upper_lower	7	1	2	112.92
train	237	23	呼	hu52	hu⁵²	hu52	train/images/page_237_0023.png	matched	1.0	呼	"呼。｀＇店五.,, • ""丈母”的音变c"	(272.0, 1173.3499755859375, 334.0, 1216.5780029296875)	upper_only	3	0	0	144.22
train	237	25	姑爷	ku33ya52	ku³³ɦa⁵²	ku33ɦa52	train/images/page_237_0025.png	matched	1.0	姑爷	姑爷ku昔fiia铲女婿，杆称．当面叫名字。	(272.0, 1257.0, 370.0, 1296.25)	both_upper_lower	3	1	1	117.19
val	238	1	名字	min11zy55	miŋ¹¹zɿ⁵⁵	miŋ11zɿ55	val/images/page_238_0001.png	matched	1.0	名字	热脚女妍i die' '如a?15 [),)戊3Cm 女儿再嫁的丈夫，背称，当而叫名字。	(819.0, 231.0, 847.0, 269.0)	no_detected_tone_digits	0	0	0	143.52
val	238	4	入赘女婿	zeq1tse55gniu55shi52	zᴇʔ¹tsᴇ⁵⁵ȵy⁵⁵ɕi⁵²	zᴇʔ1tsᴇ55ȵy55ɕi52	val/images/page_238_0004.png	matched	0.75	入倓女婿	入倓女婿ze?汽s 因如y甘飞谌	(277.0, 310.0, 358.0, 348.0)	both_upper_lower	3	2	2	112.42
review	238	5	姐夫	cia335fu52	tɕia³³⁵fu⁵²	tɕia335fu52	review/images/page_238_0005.png	weak_match	0.5	姐大	姐大tc;;i335ft产背称，叫面叫名宁。＂姐＂，训i卖字．本字为＂姊＂，	(206.0, 349.0, 331.0, 387.0)	upper_only	4	0	0	111.17
val	238	6	姐丈	cia335dzan52	tɕia³³⁵dzaŋ⁵²	tɕia335dzaŋ52	val/images/page_238_0006.png	matched	1.0	姐丈	"姐丈tcimdzal)界”姐"".训读韦．本宁为＂姊＇＇．《广韵》将几"	(231.0, 427.0, 323.0, 465.0)	lower_only	3	1	0	114.95
review	238	8	妹夫	mhe33fu33	hmᴇ³³fu³³	hmᴇ33fu33	review/images/page_238_0008.png	weak_match	0.5	妹人	妹人~ 1TIE 1 1fun 背称．当面叫名字。	(204.0, 504.0, 298.0, 542.0)	upper_only	2	0	0	119.75
val	238	9	妹丈	mhe33dzan33	hmᴇ³³dzaŋ³³	hmᴇ33dzaŋ33	val/images/page_238_0009.png	matched	1.0	妹丈	妹丈1nE 11 dzmJ::3	(230.0, 543.0, 344.0003967285156, 581.0)	both_upper_lower	5	4	4	116.65
val	238	10	大伯	da11paq1	da¹¹paʔ¹	da11paʔ1	val/images/page_238_0010.png	matched	1.0	大伯	"大伯do 11 pa行，do 11 pa1J;; 大伯子，而称、也按"" : 亩互汀: "" 条称呼。"	(206.0, 582.0, 304.0, 622.25)	both_upper_lower	3	1	2	119.59
val	238	12	阿叔	o33shioeq5	ɒ³³ɕiøʔ⁵	ɒ33ɕiøʔ5	val/images/page_238_0012.png	matched	1.0	阿叔	阿叔汜芹so?~5 小叔子．背称。	(207.0, 662.0, 305.0, 697.5)	both_upper_lower	3	1	2	111.03
val	238	13	小叔	shiau335shioeq54	ɕiɤ³³⁵ɕiøʔ⁵⁴	ɕiɤ335ɕiøʔ54	val/images/page_238_0013.png	matched	1.0	小叔	小叔(pio335so?书，饥i0335S0l)s2第二读音中“叔“ 有-1) 尾，是儿	(232.0, 701.0, 314.0, 739.0)	both_upper_lower	5	1	1	116.57
val	238	14	化韵的残余	huo33yoen33tiq3dzaen33yu33	huɒ³³ɦiø̃³³tiʔ³dzæ̃³³ɦy³³	huɒ33ɦiø̃33tiʔ3dzæ̃33ɦy33	val/images/page_238_0014.png	matched	1.0	化韵的残余	化韵的残余c	(326.0000305175781, 740.0, 354.0000305175781, 778.0)	no_detected_tone_digits	0	0	0	135.73
val	238	15	阿叔	o33shioeq5	ɒ³³ɕiøʔ⁵	ɒ33ɕiøʔ5	val/images/page_238_0015.png	matched	1.0	阿叔	阿叔无~5 S0l)s2 小叔千，而称，也按“ 弟弟”条称呼。＂叔” 有-1)	(207.0, 778.0, 305.0, 816.0)	both_upper_lower	2	3	1	115.84
val	238	16	尾	mi113	mi¹¹³	mi113	val/images/page_238_0016.png	matched	1.0	尾	尾，处儿化韵的残余。	(207.0, 817.0, 278.0, 856.25)	lower_only	0	2	0	102.01
val	238	17	叔叔	shioeq3shioeq5	ɕiøʔ³ɕiøʔ⁵	ɕiøʔ3ɕiøʔ5	val/images/page_238_0017.png	matched	1.0	叔叔	"叔叔SO[JmSOI)s2""叔“ 有-1) 尾．是儿化韵的残余。"	(230.0, 856.0, 346.0, 894.0)	no_detected_tone_digits	0	0	0	114.95
val	238	18	姑娘	ku33gnian52	ku³³ȵiaŋ⁵²	ku33ȵiaŋ52	val/images/page_238_0018.png	matched	1.0	姑娘	姑娘ku爷U,ialJ约大姑子或小姑f.背称，当血按“ 姐姐＇＂妹	(208.0, 895.0, 293.0, 934.25)	both_upper_lower	4	4	7	114.38
val	238	19	妹	mhe33	hmᴇ³³	hmᴇ33	val/images/page_238_0019.png	matched	1.0	妹	妹” 条称呼。	(207.0, 935.0, 278.0, 971.75)	lower_only	2	4	0	91.30
val	238	20	姑姑	ku33ku52	ku³³ku⁵²	ku33ku52	val/images/page_238_0020.png	matched	1.0	姑姑	姑姑1cunku s2	(230.0, 973.0, 311.0, 1008.5)	both_upper_lower	4	2	4	116.31
review	238	21	男佬	ne11lau55	nᴇ¹¹lɤ⁵⁵	nᴇ11lɤ55	review/images/page_238_0021.png	weak_match	0.5	舅佬	舅佬d~i'ls'盄lo炉大另子．背称，当面按＇｀哥哥” 条称呼。	(208.0, 1012.0, 289.0, 1051.25)	both_upper_lower	4	3	6	115.33
val	238	22	老婆舅	lau115bo55jieu52	lɤ¹¹⁵bɒ⁵⁵dʑiə⁵²	lɤ115bɒ55dʑiə52	val/images/page_238_0022.png	matched	1.0	老婆舅	老婆舅lo盄bo牙d:7pj戏｀	(255.0, 1051.0, 368.0, 1089.0)	both_upper_lower	6	5	11	115.10
review	238	23	郎舅	laon11jieu55	lɒŋ¹¹dʑiə⁵⁵	lɒŋ11dʑiə55	review/images/page_238_0023.png	weak_match	0.5	郎历	郎历IOI)汗d°4'i 沈｀	(231.0, 1090.0, 311.0000305175781, 1128.0)	both_upper_lower	2	2	3	112.65
val	238	24	小舅佬	shiau335jieu55lau52	ɕiɤ³³⁵dʑiə⁵⁵lɤ⁵²	ɕiɤ335dʑiə55lɤ52	val/images/page_238_0024.png	matched	0.6667	小另佬	小另佬(piOus如砌lo射小员千．背称，叫而按“弟弟” 条称呼	(232.00021362304688, 1129.0, 312.0, 1167.0)	upper_only	4	0	0	116.71
val	238	25	小郎舅	shiau335laon55jieu52	ɕiɤ³³⁵lɒŋ⁵⁵dʑiə⁵²	ɕiɤ335lɒŋ55dʑiə52	val/images/page_238_0025.png	matched	0.6667	小郎切	小郎切<;iom lol)铲d~i'ls':	(255.0, 1168.0, 336.0, 1204.75)	upper_only	4	0	0	113.20
val	238	26	姨嬷	yi11mo52	ɦi¹¹mɒ⁵²	ɦi11mɒ52	val/images/page_238_0026.png	matched	1.0	姨嬷	姨嬷fii罚mo怂｀大姨(-或小姨干．背称，当仰按“姐姐＇＂妹妹”	(209.0, 1207.0, 307.0, 1245.0)	both_upper_lower	4	2	1	116.89
test	239	0	外婆	nga11bo11	ŋa¹¹bɒ¹¹	ŋa11bɒ11	test/images/page_239_0000.png	matched	1.0	外婆	外婆JJa11bo和	(266.0, 174.0, 349.0, 210.75)	both_upper_lower	5	2	4	115.69
review	239	1	舅舅	jieu115jieu52	dʑiə¹¹⁵dʑiə⁵²	dʑiə115dʑiə52	review/images/page_239_0001.png	weak_match	0.5	房舅	房舅d~i¥盄d~i¥扩	(265.0, 213.0, 373.0, 251.0)	both_upper_lower	6	2	4	113.64
review	239	2	娘舅	gnian11jieu55	ȵiaŋ¹¹dʑiə⁵⁵	ȵiaŋ11dʑiə55	review/images/page_239_0002.png	weak_match	0.5	娘员	娘员n,iag秤dii¥耜背称。	(290.0, 251.0, 399.0, 290.25)	upper_only	5	0	0	118.51
test	239	5	姨娘	yi11gnian52	ɦi¹¹ȵiaŋ⁵²	ɦi11ȵiaŋ52	test/images/page_239_0005.png	matched	0.6667	姨娘旷	姨娘旷n,ial)铲舟亲的姐妹。	(302.0002136230469, 330.0, 418.0002136230469, 368.0)	upper_only	7	0	0	114.56
test	239	6	姨夫	yi11fu52	ɦi¹¹fu⁵²	ɦi11fu52	test/images/page_239_0006.png	matched	0.6667	姨夫础	姨夫础1fu51 母京的姐妹夫。	(306.0002136230469, 368.0, 403.0, 404.75)	both_upper_lower	6	3	4	114.25
test	239	9	表阿弟	piau335o55di52	piɤ³³⁵ɒ⁵⁵di⁵²	piɤ335ɒ55di52	test/images/page_239_0009.png	matched	0.6667	衷阿弟	衷阿弟pio335 re ?!5 di扩背称，当面按“弟弟＂杂称呼。	(291.0002136230469, 479.9385986328125, 401.0, 524.6878051757812)	both_upper_lower	4	1	1	149.91
test	239	10	背称	pe33tsheon52	pᴇ³³tsʰəŋ⁵²	pᴇ33tsʰəŋ52	test/images/page_239_0010.png	matched	0.6667	扩背称	衷阿弟pio335 re ?!5 di扩背称，当面按“弟弟＂杂称呼。	(492.0002136230469, 479.9385986328125, 617.0002136230469, 524.6878051757812)	lower_only	6	2	0	140.60
test	239	13	读字	doeq1zy55	døʔ¹zɿ⁵⁵	døʔ1zɿ55	test/images/page_239_0013.png	matched	1.0	读字	读字，本字为＂姊＂，《广韵》将几切。	(291.0, 563.0, 389.0, 602.25)	lower_only	4	2	0	110.46
test	239	14	表阿妹	piau335o55mhe52	piɤ³³⁵ɒ⁵⁵hmᴇ⁵²	piɤ335ɒ55hmᴇ52	test/images/page_239_0014.png	matched	1.0	表阿妹	表阿妹pio33油n5mE~~3背称，当面按＂妹妹” 条称呼C	(292.0000915527344, 603.0, 444.0000915527344, 639.75)	both_upper_lower	9	5	10	111.56
test	239	15	外甥	nga11san11	ŋa¹¹saŋ¹¹	ŋa11saŋ11	test/images/page_239_0015.png	matched	1.0	外甥	外甥IJa 11SaIJ行(1) 外甥。(2) 外孙．背称，当面叫名字。	(480.0, 641.0, 587.0, 680.25)	lower_only	0	1	0	102.81
test	239	16	外甥新妇	nga11san11shin11vu11	ŋa¹¹saŋ¹¹ɕiŋ¹¹vu¹¹	ŋa11saŋ11ɕiŋ11vu11	test/images/page_239_0016.png	matched	1.0	外甥新妇	外甥新妇lJ忒SaIJ恼it)饰u炽(1) 外甥媳妇。( 2) 外孙媳妇，背	(319.0, 681.0, 432.0, 719.0)	lower_only	2	1	0	119.50
