sample_id	image	label	page	row_index	syllable_index	source_split	quality	tone_position	tone_policy	wupin_base	ipa_base	selected_tone	upper_tone	lower_tone
p225_0019_s01	images/p225_0019_s01.png	1	225	19	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	we	ɦᴇ	11		11
p225_0020_s00	images/p225_0020_s00.png	1	225	20	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	ku	ku	33		33
p225_0020_s01	images/p225_0020_s01.png	1	225	20	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gni	ȵi	52		52
p225_0021_s00	images/p225_0021_s00.png	1	225	21	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	yi	ɦi	11		11
p225_0021_s01	images/p225_0021_s01.png	1	225	21	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	foq	foʔ	5		5
p225_0021_s02	images/p225_0021_s02.png	1	225	21	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	52		52
p225_0022_s00	images/p225_0022_s00.png	1	225	22	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	tha	tʰa	33		33
p225_0022_s01	images/p225_0022_s01.png	1	225	22	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	yeu	ɦə	55		55
p225_0022_s02	images/p225_0022_s02.png	1	225	22	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	bin	biŋ	52		52
p225_0024_s00	images/p225_0024_s00.png	0	225	24	0	train	matched	upper_only	visual_segment_single_tone__lower_null	o	ɒ	33	33	
p225_0024_s01	images/p225_0024_s01.png	0	225	24	1	train	matched	upper_only	visual_segment_single_tone__lower_null	lin	liŋ	55	55	
p226_0001_s00	images/p226_0001_s00.png	1	226	1	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	dau	dɤ	11		11
p226_0001_s01	images/p226_0001_s01.png	1	226	1	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	san	saŋ	52		52
p226_0003_s00	images/p226_0003_s00.png	0	226	3	0	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	shin	ɕiŋ	33	33	
p226_0003_s01	images/p226_0003_s01.png	0	226	3	1	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	zeen	zẽ	52	52	
p226_0005_s00	images/p226_0005_s00.png	1	226	5	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	boen	bø̃	115		115
p226_0005_s01	images/p226_0005_s01.png	1	226	5	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	laon	lɒŋ	52		52
p226_0010_s00	images/p226_0010_s00.png	0	226	10	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	doq	doʔ	1	1	
p226_0010_s01	images/p226_0010_s01.png	1	226	10	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ngaen	ŋæ̃	55		55
p226_0010_s02	images/p226_0010_s02.png	0	226	10	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	lon	loŋ	52	52	
p226_0011_s00	images/p226_0011_s00.png	0	226	11	0	train	matched	upper_only	visual_segment_single_tone__lower_null	la	la	11	11	
p226_0011_s01	images/p226_0011_s01.png	0	226	11	1	train	matched	upper_only	visual_segment_single_tone__lower_null	ngaen	ŋæ̃	55	55	
p226_0011_s02	images/p226_0011_s02.png	0	226	11	2	train	matched	upper_only	visual_segment_single_tone__lower_null	lau	lɤ	52	52	
p226_0015_s00	images/p226_0015_s00.png	0	226	15	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	keq	kᴇʔ	3	3	
p226_0015_s01	images/p226_0015_s01.png	1	226	15	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0016_s00	images/p226_0016_s00.png	1	226	16	0	train	matched	lower_only	visual_segment_selected_as_lower	ko	kɒ	33		33
p226_0017_s00	images/p226_0017_s00.png	1	226	17	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	keq	kᴇʔ	3		3
p226_0017_s01	images/p226_0017_s01.png	1	226	17	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0017_s02	images/p226_0017_s02.png	1	226	17	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	bu	bu	52		52
p226_0018_s00	images/p226_0018_s00.png	0	226	18	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	tseq	tsᴇʔ	3	3	
p226_0018_s01	images/p226_0018_s01.png	1	226	18	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0019_s00	images/p226_0019_s00.png	0	226	19	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	doeq	døʔ	1	1	
p226_0019_s01	images/p226_0019_s01.png	0	226	19	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	dzeon	dzəŋ	52	52	
p226_0020_s00	images/p226_0020_s00.png	0	226	20	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	da	da	11	11	
p226_0020_s01	images/p226_0020_s01.png	0	226	20	1	train	low_match	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	1	1	
p226_0020_s02	images/p226_0020_s02.png	0	226	20	2	train	low_match	upper_only	visual_segment_single_tone__lower_null	deu	də	11	11	
p226_0021_s00	images/p226_0021_s00.png	0	226	21	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	o	ɒ	33	33	
p226_0021_s01	images/p226_0021_s01.png	1	226	21	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0022_s00	images/p226_0022_s00.png	0	226	22	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	o	ɒ	335	335	
p226_0022_s01	images/p226_0022_s01.png	1	226	22	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	52		52
p226_0023_s00	images/p226_0023_s00.png	0	226	23	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	o	ɒ	335	335	
p226_0023_s01	images/p226_0023_s01.png	0	226	23	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	bo	bɒ	52	52	
p226_0024_s00	images/p226_0024_s00.png	0	226	24	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	chioeq	tɕʰiøʔ	3	3	
p226_0024_s01	images/p226_0024_s01.png	1	226	24	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0024_s02	images/p226_0024_s02.png	1	226	24	2	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	lon	loŋ	52		52
p226_0026_s00	images/p226_0026_s00.png	1	226	26	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	mo	mɒ	11		11
p226_0026_s01	images/p226_0026_s01.png	1	226	26	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p226_0027_s00	images/p226_0027_s00.png	1	226	27	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	mo	mɒ	11		11
p226_0027_s01	images/p226_0027_s01.png	1	226	27	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	bo	bɒ	52		52
p226_0028_s00	images/p226_0028_s00.png	1	226	28	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	thoeq	tʰøʔ	3		3
p226_0028_s01	images/p226_0028_s01.png	1	226	28	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p227_0000_s00	images/p227_0000_s00.png	0	227	0	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	la	la	11	11	
p227_0000_s01	images/p227_0000_s01.png	1	227	0	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p227_0001_s00	images/p227_0001_s00.png	0	227	1	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	tsy	tsɿ	335	335	
p227_0002_s00	images/p227_0002_s00.png	0	227	2	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	la	la	11	11	
p227_0002_s01	images/p227_0002_s01.png	1	227	2	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p227_0002_s02	images/p227_0002_s02.png	1	227	2	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	bo	bɒ	11		11
p227_0003_s00	images/p227_0003_s00.png	1	227	3	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	do	dɒ	11		11
p227_0003_s01	images/p227_0003_s01.png	1	227	3	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	pe	pᴇ	55		55
p227_0003_s02	images/p227_0003_s02.png	1	227	3	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	lau	lɤ	52		52
p227_0004_s00	images/p227_0004_s00.png	0	227	4	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	pe	pᴇ	52	52	
p227_0005_s00	images/p227_0005_s00.png	1	227	5	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	chiau	tɕʰiɤ	33		33
p227_0005_s01	images/p227_0005_s01.png	1	227	5	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ciaq	tɕiaʔ	3		3
p227_0006_s00	images/p227_0006_s00.png	1	227	6	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	tseq	tsᴇʔ	3		3
p227_0006_s01	images/p227_0006_s01.png	1	227	6	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ciaq	tɕiaʔ	5		5
p227_0006_s02	images/p227_0006_s02.png	1	227	6	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	lau	lɤ	52		52
p227_0007_s00	images/p227_0007_s00.png	0	227	7	0	train	matched	upper_only	visual_segment_single_tone__lower_null	ciaq	tɕiaʔ	3	3	
p227_0007_s01	images/p227_0007_s01.png	0	227	7	1	train	matched	upper_only	visual_segment_single_tone__lower_null	lau	lɤ	55	55	
p227_0008_s00	images/p227_0008_s00.png	1	227	8	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	fon	foŋ	33		33
p227_0008_s01	images/p227_0008_s01.png	1	227	8	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p227_0009_s00	images/p227_0009_s00.png	1	227	9	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	fon	foŋ	33		33
p227_0009_s01	images/p227_0009_s01.png	1	227	9	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	thaen	tʰæ̃	55		55
p227_0009_s02	images/p227_0009_s02.png	1	227	9	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	lau	lɤ	52		52
p227_0010_s00	images/p227_0010_s00.png	1	227	10	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	loq	loʔ	1		1
p227_0010_s01	images/p227_0010_s01.png	1	227	10	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ko	kɒ	55		55
p227_0010_s02	images/p227_0010_s02.png	1	227	10	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	seu	sə	55		55
p227_0010_s03	images/p227_0010_s03.png	0	227	10	3	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	tsy	tsɿ	55	55	
p227_0010_s04	images/p227_0010_s04.png	1	227	10	4	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p227_0011_s00	images/p227_0011_s00.png	0	227	11	0	train	matched	upper_only	visual_segment_single_tone__lower_null	cia	tɕia	33	33	
p227_0011_s01	images/p227_0011_s01.png	0	227	11	1	train	matched	upper_only	visual_segment_single_tone__lower_null	seu	sə	33	33	
p227_0011_s02	images/p227_0011_s02.png	0	227	11	2	train	matched	upper_only	visual_segment_single_tone__lower_null	lau	lɤ	33	33	
p227_0012_s00	images/p227_0012_s00.png	1	227	12	0	train	matched	lower_only	visual_segment_selected_as_lower	yon	ɦoŋ	11		11
p227_0012_s01	images/p227_0012_s01.png	0	227	12	1	train	matched	lower_only	visual_segment_single_tone__lower_null	cia	tɕia	11	11	
p227_0012_s02	images/p227_0012_s02.png	0	227	12	2	train	matched	lower_only	visual_segment_single_tone__lower_null	seu	sə	11	11	
p227_0012_s03	images/p227_0012_s03.png	0	227	12	3	train	matched	lower_only	visual_segment_single_tone__lower_null	tiq	tiʔ	1	1	
p227_0012_s04	images/p227_0012_s04.png	0	227	12	4	train	matched	lower_only	visual_segment_single_tone__lower_null	zeen	zẽ	11	11	
p227_0015_s00	images/p227_0015_s00.png	0	227	15	0	train	matched	lower_only	visual_segment_single_tone__lower_null	cia	tɕia	33	33	
p227_0015_s01	images/p227_0015_s01.png	1	227	15	1	train	matched	lower_only	visual_segment_selected_as_lower	ciaq	tɕiaʔ	3		3
p227_0015_s02	images/p227_0015_s02.png	1	227	15	2	train	matched	lower_only	visual_segment_selected_as_lower	lau	lɤ	33		33
p227_0017_s00	images/p227_0017_s00.png	0	227	17	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	te	tᴇ	33	33	
p227_0017_s01	images/p227_0017_s01.png	1	227	17	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	bo	bɒ	52		52
p227_0018_s00	images/p227_0018_s00.png	0	227	18	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	tien	tiẽ	33	33	
p227_0018_s01	images/p227_0018_s01.png	0	227	18	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	tsy	tsɿ	55	55	
p227_0019_s00	images/p227_0019_s00.png	0	227	19	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	fon	foŋ	33	33	
p227_0019_s01	images/p227_0019_s01.png	1	227	19	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	bo	bɒ	52		52
p227_0020_s00	images/p227_0020_s00.png	1	227	20	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	deu	də	231		231
p227_0021_s00	images/p227_0021_s00.png	0	227	21	0	train	matched	upper_only	visual_segment_single_tone__lower_null	shiu	ɕy	33	33	
p227_0021_s01	images/p227_0021_s01.png	0	227	21	1	train	matched	upper_only	visual_segment_single_tone__lower_null	deu	də	52	52	
p227_0022_s00	images/p227_0022_s00.png	0	227	22	0	train	matched	upper_only	visual_segment_single_tone__lower_null	dzeoq	dzəʔ	1	1	
p227_0022_s01	images/p227_0022_s01.png	0	227	22	1	train	matched	upper_only	visual_segment_single_tone__lower_null	deu	də	55	55	
p227_0022_s02	images/p227_0022_s02.png	0	227	22	2	train	matched	upper_only	visual_segment_single_tone__lower_null	lau	lɤ	55	55	
p227_0022_s03	images/p227_0022_s03.png	0	227	22	3	train	matched	upper_only	visual_segment_single_tone__lower_null	hu	hu	52	52	
p227_0024_s00	images/p227_0024_s00.png	0	227	24	0	train	matched	upper_only	visual_segment_single_tone__lower_null	dzeoq	dzəʔ	1	1	
p227_0024_s01	images/p227_0024_s01.png	0	227	24	1	train	matched	upper_only	visual_segment_single_tone__lower_null	deu	də	55	55	
p227_0024_s02	images/p227_0024_s02.png	0	227	24	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gnieu	ȵiə	52	52	
p227_0025_s00	images/p227_0025_s00.png	0	227	25	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	ga	ɡa	115	115	
p227_0025_s01	images/p227_0025_s01.png	1	227	25	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	phaon	pʰɒŋ	52		52
p227_0026_s00	images/p227_0026_s00.png	0	227	26	0	train	matched	lower_only	visual_segment_single_tone__lower_null	lau	lɤ	115	115	
p227_0026_s01	images/p227_0026_s01.png	1	227	26	1	train	matched	lower_only	visual_segment_selected_as_lower	zeq	zᴇʔ	5		5
p227_0026_s02	images/p227_0026_s02.png	1	227	26	2	train	matched	lower_only	visual_segment_selected_as_lower	deu	də	55		55
p227_0026_s03	images/p227_0026_s03.png	1	227	26	3	train	matched	lower_only	visual_segment_selected_as_lower	zeen	zẽ	52		52
p227_0027_s00	images/p227_0027_s00.png	0	227	27	0	train	matched	lower_only	visual_segment_single_tone__lower_null	cin	tɕiŋ	33	33	
p227_0027_s01	images/p227_0027_s01.png	0	227	27	1	train	matched	lower_only	visual_segment_single_tone__lower_null	ci	tɕi	55	55	
p227_0027_s02	images/p227_0027_s02.png	0	227	27	2	train	matched	lower_only	visual_segment_single_tone__lower_null	deu	də	55	55	
p227_0027_s03	images/p227_0027_s03.png	1	227	27	3	train	matched	lower_only	visual_segment_selected_as_lower	zeen	zẽ	52		52
p227_0028_s00	images/p227_0028_s00.png	0	227	28	0	train	matched	lower_only	visual_segment_single_tone__lower_null	lau	lɤ	115	115	
p227_0028_s01	images/p227_0028_s01.png	0	227	28	1	train	matched	lower_only	visual_segment_single_tone__lower_null	ku	ku	55	55	
p227_0028_s02	images/p227_0028_s02.png	1	227	28	2	train	matched	lower_only	visual_segment_selected_as_lower	paen	pæ̃	52		52
p228_0001_s00	images/p228_0001_s00.png	1	228	1	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	te	tᴇ	33		33
p228_0001_s01	images/p228_0001_s01.png	1	228	1	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	da	da	55		55
p228_0001_s02	images/p228_0001_s02.png	1	228	1	2	val	matched	both_upper_lower	visual_segment_selected_as_lower	jieu	dʑiə	52		52
p228_0002_s00	images/p228_0002_s00.png	0	228	2	0	val	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	shieu	ɕiə	33	33	
p228_0002_s01	images/p228_0002_s01.png	1	228	2	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	55		55
p228_0003_s00	images/p228_0003_s00.png	1	228	3	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	zeu	zə	11		11
p228_0003_s01	images/p228_0003_s01.png	1	228	3	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p228_0004_s00	images/p228_0004_s00.png	0	228	4	0	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	dzeen	dzẽ	11	11	
p228_0004_s01	images/p228_0004_s01.png	1	228	4	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	55		55
p228_0004_s02	images/p228_0004_s02.png	0	228	4	2	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	liq	liʔ	5	5	
p228_0004_s03	images/p228_0004_s03.png	1	228	4	3	val	matched	both_upper_lower	visual_segment_selected_as_lower	gni	ȵi	55		55
p228_0004_s04	images/p228_0004_s04.png	0	228	4	4	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	peen	pẽ	52	52	
p228_0005_s00	images/p228_0005_s00.png	0	228	5	0	val	matched	lower_only	visual_segment_single_tone__lower_null	laen	læ̃	11	11	
p228_0005_s01	images/p228_0005_s01.png	0	228	5	1	val	matched	lower_only	visual_segment_single_tone__lower_null	hau	hɤ	11	11	
p228_0005_s02	images/p228_0005_s02.png	1	228	5	2	val	matched	lower_only	visual_segment_selected_as_lower	zeen	zẽ	11		11
p228_0006_s00	images/p228_0006_s00.png	1	228	6	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	khoq	kʰoʔ	3		3
p228_0006_s01	images/p228_0006_s01.png	1	228	6	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	tseq	tsᴇʔ	5		5
p228_0006_s02	images/p228_0006_s02.png	1	228	6	2	val	matched	both_upper_lower	visual_segment_selected_as_lower	mau	mɤ	52		52
p228_0007_s00	images/p228_0007_s00.png	1	228	7	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	ue	uᴇ	33		33
p228_0007_s01	images/p228_0007_s01.png	1	228	7	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	tsa	tsa	55		55
p228_0007_s02	images/p228_0007_s02.png	1	228	7	2	val	matched	both_upper_lower	visual_segment_selected_as_lower	mau	mɤ	52		52
p228_0008_s00	images/p228_0008_s00.png	0	228	8	0	val	matched	upper_only	visual_segment_single_tone__lower_null	ya	ɦa	11	11	
p228_0008_s01	images/p228_0008_s01.png	0	228	8	1	val	matched	upper_only	visual_segment_single_tone__lower_null	shin	ɕiŋ	11	11	
p228_0008_s02	images/p228_0008_s02.png	0	228	8	2	val	matched	upper_only	visual_segment_single_tone__lower_null	shien	ɕiẽ	11	11	
p228_0009_s00	images/p228_0009_s00.png	0	228	9	0	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	mhoq	hmoʔ	3	3	
p228_0009_s01	images/p228_0009_s01.png	0	228	9	1	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	ya	ɦa	55	55	
p228_0009_s02	images/p228_0009_s02.png	1	228	9	2	val	matched	both_upper_lower	visual_segment_selected_as_lower	yeu	ɦə	52		52
p228_0010_s00	images/p228_0010_s00.png	0	228	10	0	val	matched	lower_only	visual_segment_single_tone__lower_null	gnia	ȵia	115	115	
p228_0010_s01	images/p228_0010_s01.png	0	228	10	1	val	matched	lower_only	visual_segment_single_tone__lower_null	fon	foŋ	55	55	
p228_0010_s02	images/p228_0010_s02.png	1	228	10	2	val	matched	lower_only	visual_segment_selected_as_lower	sau	sɤ	52		52
