page	row_index	hanzi	wupin	ipa_digits	match_score	candidate_headword	image	pdf_text
268	7	发雾露	faeq3wu55lu52	fæʔ3ɦu55lu52	0.3333	发劣森	review/images/page_268_0007.png	发劣森阮？预u11lu11卜＇分
268	17	日食	gni11zeoq1	ȵi11zəʔ1	0.0	铲	review/images/page_268_0017.png	太阳拨天狗吃得去哉thairnial)旮pe?叮諒k¥铲t砂ie许tens旷i裴tSE52
268	19	暗拢来	een33lon33le33	ẽ33loŋ33lᴇ33	0.0	流星飞渡	review/images/page_268_0019.png	星移座viIJ;;fi森zo 113 流星飞渡。
268	20	天色渐暗	thien33seoq5jien55een52	tʰiẽ33səʔ5dʑiẽ55ẽ52	0.25	暗拢来萨	review/images/page_268_0020.png	暗拢来萨loIJ叭盐天色渐暗。
268	27	烊雪	yan11shiq5	ɦaŋ11ɕiʔ5	0.0	阳	review/images/page_268_0027.png	炸雪和atJ卧ie?45 ,.fi.iaIJf阳e背化了。
268	29	湘	shian52	ɕiaŋ52	0.0	淋雨	review/images/page_268_0029.png	捉雨dzo?坪y' u 淋雨。
268	30	孵太阳	bu11tha11yan11	bu11tʰa11ɦaŋ11	0.0	稍	review/images/page_268_0030.png	i稍SDs2
269	18	默	meq23	mᴇʔ23	0.0	返潮	review/images/page_269_0018.png	还潮v元和dzo231 返潮。
269	20	漂	phiau52	pʰiɤ52	0.0	淉	review/images/page_269_0020.png	"淉p""ios2 憬若顺水浮动。"
269	21	笑	shiau33	ɕiɤ33	0.0	筷	review/images/page_269_0021.png	筷da11 J
269	25	滤	li11	li11	0.0	彪	review/images/page_269_0025.png	彪pios2 细流激射：个喷水壶艘～原眼睛呈c
270	0	礌	le11	lᴇ11	0.0	础	review/images/page_270_0000.png	础I EII滚动。
270	3	坍	thaen52	tʰæ̃52	0.0	朋	review/images/page_270_0003.png	朋th元“朋塌。
270	5	趵	pau33	pɤ33	0.0	锁呈咯六谷得	review/images/page_270_0005.png	钓poJJ 弹跳起来：锁呈咯六谷～得一世八界。
270	10	烊	yan231	ɦaŋ231	0.0	在我	review/images/page_270_0010.png	召K宁( l) 在我～得伊一眼。(2) 看守：～牢伊，勿可拨伊
270	11	看	kheen33	kʰẽ33	0.0	眼	review/images/page_270_0011.png	召K宁( l) 在我～得伊一眼。(2) 看守：～牢伊，勿可拨伊
270	12	逃患	dau11waen55	dɤ11ɦæ̃55	0.0	牢伊	review/images/page_270_0012.png	召K宁( l) 在我～得伊一眼。(2) 看守：～牢伊，勿可拨伊
270	14	睡	dze11	dzᴇ11	0.0	瞄渠韵色洽	review/images/page_270_0014.png	瞄s无产眨哏：l眼睛一～，赖孵鸡娘变鸭。＂瞄＂，《渠韵》色洽
270	16	横	wan231	ɦaŋ231	0.0	牢	review/images/page_270_0016.png	叮ti1J5~l疑视：～牢，嫖拨伊逃得去。
270	17	盯	tin52	tiŋ52	0.0	小人眼	review/images/page_270_0017.png	豚Lo?23 注视：小人眼眙～来～去，上课勿大专心咯。
270	18	碌	loq23	loʔ23	0.0	哨	review/images/page_270_0018.png	哨S052 斜视：小说书介好否东．．眼角梢头也勿肯～催一眼。
270	21	听	thin33	tʰiŋ33	0.0	拢	review/images/page_270_0021.png	纵tso1J33 旧头～拢。
270	23	嗅	shieu33	ɕiə33	0.0	听见	review/images/page_270_0023.png	听见thii) 33t1p i e3J 
271	7	呷	haeq45	hæʔ45	0.0	眒	review/images/page_271_0007.png	眒h汜？“喝：～老洒。
271	8	啐	tshe335	tsʰᴇ335	0.0	老洒	review/images/page_271_0008.png	眒h汜？“喝：～老洒。
271	9	嗒	taeq45	tæʔ45	0.0	郘	review/images/page_271_0009.png	郘m i s2 稍为喝—点儿：葛老洒有些凶咯，稍为～些好哉。
271	10	含	gheen231	ɦẽ231	0.0	稍为些好哉	review/images/page_271_0010.png	郘m i s2 稍为喝—点儿：葛老洒有些凶咯，稍为～些好哉。
271	11	咽	ien52	iẽ52	0.0	哼	review/images/page_271_0011.png	哼ts0产喝一小口尝味道：～得I I . 窝老酒有些酸哉。
271	18	喷	pheen52	pʰẽ52	0.0	要娘伊咯	review/images/page_271_0018.png	哺puJJ 嘴对嘴喂食：小人自还绘吃咪，要娘～伊咯。
271	19	吹	tshy52	tsʰɿ52	0.0	咧	review/images/page_271_0019.png	咧so产吸：香烟连牢～得两口。
271	20	嗍	soq45	soʔ45	0.0	香烟连牢	review/images/page_271_0020.png	咧so产吸：香烟连牢～得两口。
271	21	舔	thien335	tʰiẽ335	0.0	辞	review/images/page_271_0021.png	辞t哏335
271	23	扶	bu231	bu231	0.0	袄	review/images/page_271_0023.png	袄033 用勺悟着吃粉状物。
272	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	枢	review/images/page_272_0000.png	枢矿3 俯下：头～落勿可拨伊看见。
272	1	伛	eu33	ə33	0.0	抬	review/images/page_272_0001.png	抬d芒～头
272	2	抬	de231	dᴇ231	0.0	头	review/images/page_272_0002.png	抬d芒～头
272	6	澳	au33	ɤ33	0.0	懊	review/images/page_272_0006.png	懊OJJ
272	12	擎	jin231	dʑiŋ231	0.0	炉	review/images/page_272_0012.png	头趋拢d咄g础loIJ炉
272	15	伸	seen52	sẽ52	0.0	拱	review/images/page_272_0015.png	拱灿0IJ335 . t¥i01JJJS (1) 拱手。(2) 拱开：夜头鸡橱拨狭颖公～
272	20	背	pe52	pᴇ52	0.0	杆	review/images/page_272_0020.png	杆pE33 忏飞
273	0	执	tseq45	tsᴇʔ45	0.0	吃得还耍	review/images/page_273_0000.png	仇tse?•5 拿儿：吃得还耍～。
273	4	撸	ihu52	hu52	0.0	只狗要咬人咯	review/images/page_273_0004.png	拙1 us2 抚换：只狗要咬人咯．～伊勿得咯
273	6	摞	iho335	hɒ335	0.0	桌子沾爽	review/images/page_273_0006.png	樑lo3Js 抹：桌子～沾爽，再安书本。
273	12	指	tsy335	tsɿ335	0.0	涂抹	review/images/page_273_0012.png	榻th必7-1s( l ) 涂抹：～丿悯脂。(2 ) 抚摸：～～搂楼.r勹病消肝c
273	13	搽	dzo231	dzɒ231	0.0	抚摸	review/images/page_273_0013.png	榻th必7-1s( l ) 涂抹：～丿悯脂。(2 ) 抚摸：～～搂楼.r勹病消肝c
273	14	团	doen231	dø̃231	0.0	倭	review/images/page_273_0014.png	倭no2J1揉：打一记，～．～。
273	16	擘	phaq45	pʰaʔ45	0.0	噙	review/images/page_273_0016.png	噙pha产分开：葛小入两只脚～带片，立唔们寸朴l e
273	20	操	tshau52	tsʰɤ52	0.0	扮	review/images/page_273_0020.png	扮c io52 揭ff设盖物：钮厥～丿十。
273	22	掐	khaeq45	kʰæʔ45	0.0	揭开黏	review/images/page_273_0022.png	揭t<;;ie?45 揭开黏附物：i'T约～落。
273	23	折	tseq45	tsᴇʔ45	0.0	拍	review/images/page_273_0023.png	拍khre?4s
273	24	绞	kau335	kɤ335	0.0	饼头	review/images/page_273_0024.png	扴k泛尸夹断：饼～头。
274	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	岑	review/images/page_274_0000.png	岑bil l 府砾：!'I 米火～伊符。
274	1	壁	piq45	piʔ45	0.0	米火	review/images/page_274_0001.png	岑bil l 府砾：!'I 米火～伊符。
274	2	拨	peq45	pᴇʔ45	0.0	装	review/images/page_274_0002.png	装tS 01)52 安装C
274	3	弹	daen231	dæ̃231	0.0	女	review/images/page_274_0003.png	女e'2 安放：皮夹～东抽斗里。
274	4	装	tsaon52	tsɒŋ52	0.0	皮夹	review/images/page_274_0004.png	女e'2 安放：皮夹～东抽斗里。
274	5	安	een52	ẽ52	0.0	摆	review/images/page_274_0005.png	摆paJJ~
274	6	摆	pa335	pa335	0.0	囥	review/images/page_274_0006.png	囥k110IJJ) 藏：东西～好．嫖拨伊吞见。
274	7	园	yoen231	ɦiø̃231	0.0	东西	review/images/page_274_0007.png	囥k110IJJ) 藏：东西～好．嫖拨伊吞见。
274	8	拎	ihin52	hiŋ52	0.0	扲	review/images/page_274_0008.png	扲li1J5J 提湍。
274	10	推	the52	tʰᴇ52	0.0	抖	review/images/page_274_0010.png	抖to1)335
274	11	挡	taon335	tɒŋ335	0.0	拧	review/images/page_274_0011.png	拧ts11a1J 33支悖：花梗棒~ ·1::: 户
274	12	撑	tshan52	tsʰaŋ52	0.0	支悖	review/images/page_274_0012.png	拧ts11a1J 33支悖：花梗棒~ ·1::: 户
274	13	支撑	tsy33tshan52	tsɿ33tsʰaŋ52	0.0	户	review/images/page_274_0013.png	拧ts11a1J 33支悖：花梗棒~ ·1::: 户
274	16	着	tsaq45	tsaʔ45	0.0	衣袋	review/images/page_274_0016.png	曳fiie?23拽：衣袋～直。
274	20	掬	cioeq45	tɕiøʔ45	0.0	双手悴	review/images/page_274_0020.png	徇t~io?45双手悴。
274	22	掇	toeq45	tøʔ45	0.0	彶	review/images/page_274_0022.png	"彶t0产双丁仑正物：偌足个罐头水怕伊～得动啊""!"
274	24	扛	kaon52	kɒŋ52	0.0	旮头	review/images/page_274_0024.png	打kDl)52 两人或多人抬正物：姚蚁～旮头。
274	26	背	pe52	pᴇ52	0.0	日逐销	review/images/page_274_0026.png	挑t11i052 一人挑物：大担～、日逐销。
274	27	搬	peen52	pẽ52	0.0	怕	review/images/page_274_0027.png	怕d勾砂丿l J fi'J打
275	2	摊	thaen52	tʰæ̃52	0.0	柳	review/images/page_275_0002.png	"柳li""ls' '3 作圆同形搅拌：豆腐电安些盐奶～～就好吃咯。"
275	3	抑	iq45	iʔ45	0.0	就好吃咯	review/images/page_275_0003.png	"柳li""ls' '3 作圆同形搅拌：豆腐电安些盐奶～～就好吃咯。"
275	7	搽	dzo231	dzɒ231	0.0	得追上来哉	review/images/page_275_0007.png	傑diie俨夹，搂：倷老嬷小人～得追上来哉。
275	9	橋	dzip115552	dziʔ115552	0.0	挽	review/images/page_275_0009.png	捎diion 1挽：手里～得只篮头。
275	12	掴	kuaq45	kuaʔ45	0.0	伽	review/images/page_275_0012.png	伽k:ua?4s 打耳光。
275	15	搡	saon52	sɒŋ52	0.0	棒击捣	review/images/page_275_0015.png	戳zo产用棍棒击捣。
275	21	鳜	ci33	tɕi33	0.0	厥	review/images/page_275_0021.png	厥d砌？“牛用角顶人：拨只牛～得记，血出街勿少。
275	22	掼	guaen11	ɡuæ̃11	0.0	娼家生簇来	review/images/page_275_0022.png	"惯gure"" 投掷：娼家生簇～来～去。"
275	23	订	tin33	tiŋ33	0.0	得记	review/images/page_275_0023.png	叮til)33 脑壳头拨伊～得记。
276	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	拨	review/images/page_276_0000.png	拨pe?4, 撇升。
276	1	拨	peq45	pᴇʔ45	0.0	跌	review/images/page_276_0001.png	跌tie?45 掉（。
276	3	跌落	tiq3loq5	tiʔ3loʔ5	0.0	必失了	review/images/page_276_0003.png	跌落tie怀lo?f 必失了。
276	5	寻	jin231	dʑiŋ231	0.0	寸	review/images/page_276_0005.png	-寸I 7pll)• Jll 
276	10	绑	paon335	pɒŋ335	0.0	则喟	review/images/page_276_0010.png	缚vo?23,bo?23捆：只鸡员膀则喟却都～伊牢。
276	11	编	pien52	piẽ52	0.0	牢	review/images/page_276_0011.png	缚vo?23,bo?23捆：只鸡员膀则喟却都～伊牢。
276	12	躲	to335	tɒ335	0.0	绑	review/images/page_276_0012.png	绑PDIJ儿5
276	13	编	pien52	piẽ52	0.0	院	review/images/page_276_0013.png	院b记”斜编：淘萝边头有些散哉，去～～好。
276	14	解	ka335	ka335	0.0	淘萝	review/images/page_276_0014.png	院b记”斜编：淘萝边头有些散哉，去～～好。
276	15	开	khe52	kʰᴇ52	0.0	去	review/images/page_276_0015.png	院b记”斜编：淘萝边头有些散哉，去～～好。
276	16	关	kuaen52	kuæ̃52	0.0	解	review/images/page_276_0016.png	解ka33s
276	18	分	feen52	fẽ52	0.0	队	review/images/page_276_0018.png	合ke?4s 拼合：～队。
276	22	量	lian231	liaŋ231	0.0	址	review/images/page_276_0022.png	址lialJ丛I
276	27	裹	ku335	ku335	0.0	哀	review/images/page_276_0027.png	哀kum 缠绕包扎：～粽千．～脚。
276	28	吊	tiau33	tiɤ33	0.0	粽千	review/images/page_276_0028.png	哀kum 缠绕包扎：～粽千．～脚。
277	1	揿	chin33	tɕʰiŋ33	0.0	用指和按住	review/images/page_277_0001.png	欺t~hil) .13 用指和按住：～电铃，～喇叭。
277	2	纳	neq23	nᴇʔ23	0.0	钠	review/images/page_277_0002.png	钠ne?23川手指按住：开关奥冒坏患哉，～牢勿叶松升。
277	5	压	aeq45	æʔ45	0.0	手牢勿可松开	review/images/page_277_0005.png	"闷me"" 捂：手～牢勿可松开。"
277	10	挖	uaeq45	uæʔ45	0.0	梗刺	review/images/page_277_0010.png	挑thi052 拨动：梗刺有些深带，花备饵线～伊出来。
277	12	坌	been11	bẽ11	0.0	揭	review/images/page_277_0012.png	揭e?4S 投盖：～炭火，～麦。
277	13	堨	eq45	ᴇʔ45	0.0	單	review/images/page_277_0013.png	單tso33 扣住，套住：鱼～，灯～。
277	14	罩	tsau33	tsɤ33	0.0	套住	review/images/page_277_0014.png	單tso33 扣住，套住：鱼～，灯～。
277	18	碾	gnien113	ȵiẽ113	0.0	碌	review/images/page_277_0018.png	碌dz叨＂桶厢哉，燃块木片～～。
277	20	塞进	sa33cin33	sa33tɕiŋ33	0.0	殿	review/images/page_277_0020.png	殿ts铲加桵子：锄头～～实。
277	21	填	dien231	diẽ231	0.0	摆	review/images/page_277_0021.png	摆~ie?4S 塞。
277	22	檀	daen231	dæ̃231	0.0	意	review/images/page_277_0022.png	意i33 连接两物：玻璃管断患，胶水～勿牢咯。
277	23	殿	dien11	diẽ11	0.0	玻璃	review/images/page_277_0023.png	意i33 连接两物：玻璃管断患，胶水～勿牢咯。
277	24	意	i33	i33	0.0	胶水	review/images/page_277_0024.png	意i33 连接两物：玻璃管断患，胶水～勿牢咯。
277	25	走	tseu335	tsə335	0.0	腿脚动作	review/images/page_277_0025.png	4. 腿脚动作
278	2	跳	thiau33	tʰiɤ33	0.3333	平地跳	review/images/page_278_0002.png	超th1/'J3( } )平地跳：偌捺．个则活尤常咯一路～过来?( 2 ) 往
278	6	撞	dzaon113	dzɒŋ113	0.0	人阵	review/images/page_278_0006.png	跳dio23 1 原地跳跃舞动：～人阵。
278	8	闹	nau11	nɤ11	0.0	何	review/images/page_278_0008.png	何no 11 踩：脚～牢，勿可松开。
278	12	礅	toen52	tø̃52	0.0	桨船	review/images/page_278_0012.png	戳zo?23 跨：～桨船。
278	13	立	liq23	liʔ23	0.0	敬	review/images/page_278_0013.png	敬t护跺脚：椰儿了～嘲操嘲有个把钟头东．哉，偌去劝劝。
278	14	来	le231	lᴇ231	0.0	偌去劝劝	review/images/page_278_0014.png	敬t护跺脚：椰儿了～嘲操嘲有个把钟头东．哉，偌去劝劝。
278	15	去	chi33	tɕʰi33	0.0	跦	review/images/page_278_0015.png	跦ti护～起脚洞眼里张张。
278	16	跟	keon52	kəŋ52	0.0	袋	review/images/page_278_0016.png	袋ti;;i萨斜撑：～屋。
278	17	追	tse52	tsᴇ52	0.0	屋	review/images/page_278_0017.png	袋ti;;i萨斜撑：～屋。
278	22	坐	zo113	zɒ113	0.0	全身动作	review/images/page_278_0022.png	5. 全身动作
279	0	困	khuen335	kʰuẽ335	0.0	垂	review/images/page_279_0000.png	ll闲k11uc31( l )~ 尚,, (2) I I垂。
279	3	韵	yoen11	ɦiø̃11	0.25	韵扶宫切	review/images/page_279_0003.png	"韵》扶宫切、｀｀鸟抱(-"" 。"
279	4	趾	tsy335	tsɿ335	0.0	趴	review/images/page_279_0004.png	趴QU ll3蹲。
279	7	人一险险	zeen11iq5shien55shien52	zẽ11iʔ5ɕiẽ55ɕiẽ52	0.25	人	review/images/page_279_0007.png	人一险险～出去。
279	11	掼	guaen11	ɡuæ̃11	0.0	落来	review/images/page_279_0011.png	跌tie?45 摔：～落来，～街交。
279	12	绊	paen33	pæ̃33	0.0	逑	review/images/page_279_0012.png	逑b芷(1) 爬行：跌倒，～起。(2 ) 禁援：～树。
279	13	粳	kan52	kaŋ52	0.0	爬行	review/images/page_279_0013.png	逑b芷(1) 爬行：跌倒，～起。(2 ) 禁援：～树。
279	14	佝	heu33	hə33	0.0	树	review/images/page_279_0014.png	逑b芷(1) 爬行：跌倒，～起。(2 ) 禁援：～树。
279	15	恺	khe52	kʰᴇ52	0.0	侚	review/images/page_279_0015.png	侚h炉探身近物：花生香喷喷．小人已经来～得讷埭哉。
279	20	聞	ve115552	vᴇ115552	0.0	陨	review/images/page_279_0020.png	陨ie产躲藏。
279	22	埒	laeq23	læʔ23	0.0	生产活动	review/images/page_279_0022.png	6. 生产活动
280	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	做工	review/images/page_280_0000.png	做工tso33kuo952
280	1	做工	tso33kuon33	tsɒ33kuoŋ33	0.0	上班	review/images/page_280_0001.png	上班ZDIJ IJ P驴
280	2	上班	zan115paen52	zaŋ115pæ̃52	0.0	落玑	review/images/page_280_0002.png	落玑lo?T3P元52
280	3	落班	loq1paen52	loʔ1pæ̃52	0.0	上夜砃	review/images/page_280_0003.png	上夜砃ZOl) ~~fiia 11p諒
280	4	上夜班	zan115ya55paen52	zaŋ115ɦa55pæ̃52	0.0	諒	review/images/page_280_0004.png	上夜砃ZOl) ~~fiia 11p諒
280	6	年咯	gnien11koq5	ȵiẽ11koʔ5	0.0	做长	review/images/page_280_0006.png	做年tsoi~几je2.ll 做长工：仰爹年纪轻咯时光来亨｀张店工里做过
280	20	搁田	koq3dien52	koʔ3diẽ52	0.0	需停	review/images/page_280_0020.png	悯r 11 gon3 d呼＇水稻长到一定时候，需停止泭水于一段时间，以
280	27	种园田	tson335yoen55dien52	tsoŋ335ɦiø̃55diẽ52	0.3333	种棉花	review/images/page_280_0027.png	种地tSOIJ ~Mi11种棉花。
281	6	切	chiq45	tɕʰiʔ45	0.3333	切持也	review/images/page_281_0006.png	"切，＂持也"" C;"
281	21	锁眼	so335ngaen52	sɒ335ŋæ̃52	0.4	锁扣限	review/images/page_281_0021.png	钞甘限so~f TJ元113 锁扣限。
281	25	和	wu231	ɦu231	0.25	一起和匀	review/images/page_281_0025.png	拌b矿把不同的东西掺在一起和匀：盐～仆豆腐r
281	26	拆开	tshaq3khe52	tsʰaʔ3kʰᴇ52	0.0	和	review/images/page_281_0026.png	和fiu 11
281	27	造	zau113	zɤ113	0.0	拆开	review/images/page_281_0027.png	拆开ts11 a许khES2
281	28	修	shieu52	ɕiə52	0.0	造	review/images/page_281_0028.png	造Z0113
282	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	钉	review/images/page_282_0000.png	钉til) 3-'
282	1	钉	tin52	tiŋ52	0.0	眸	review/images/page_282_0001.png	f眸ka335 fM : 川锯～树匕
282	2	解	ka335	ka335	0.0	川锯树	review/images/page_282_0002.png	f眸ka335 fM : 川锯～树匕
282	4	镶	shian52	ɕiaŋ52	0.0	浩	review/images/page_282_0004.png	浩pE'J早介时光，介咯年纪咯大姑娘都来亨屋担头～锡？伴
282	5	嵌	khaen33	kʰæ̃33	0.0	怼	review/images/page_282_0005.png	怼t无产出得些订．背脊里有些～中哉。
282	6	贴	thiaq45	tʰiaʔ45	0.0	些	review/images/page_282_0006.png	怼t无产出得些订．背脊里有些～中哉。
282	7	黏	gnhien52	ȵhiẽ52	0.0	勋	review/images/page_282_0007.png	勋fij II肝损：钻了－头有些～患哉，上庌磨伊。
282	8	褙	pe33	pᴇ33	0.0	了	review/images/page_282_0008.png	勋fij II肝损：钻了－头有些～患哉，上庌磨伊。
282	9	勋	shioen33	ɕiø̃33	0.0	上庌磨伊	review/images/page_282_0009.png	勋fij II肝损：钻了－头有些～患哉，上庌磨伊。
282	10	穿	tsheen52	tsʰẽ52	0.0	日常生活	review/images/page_282_0010.png	7. 日常生活
282	14	戴	ta33	ta33	0.0	光若下身	review/images/page_282_0014.png	赤卵tshe?打矿光若下身：年纪介大还耍～末有些难为悄和哉咯。
282	15	披	phi52	pʰi52	0.0	戴	review/images/page_282_0015.png	戴ta33
282	19	绗	ghaon231	ɦɒŋ231	0.0	纤	review/images/page_282_0019.png	纤ffi01]231缝被子。
282	20	缲	chiau52	tɕʰiɤ52	0.0	缝被子	review/images/page_282_0020.png	纤ffi01]231缝被子。
282	21	绲	kuen335	kuẽ335	0.0	缝边	review/images/page_282_0021.png	纽t<;;hi052 缝边：～边。
282	22	脱绽	theq3dzaen55	tʰᴇʔ3dzæ̃55	0.0	琨	review/images/page_282_0022.png	琨kue335 缝圆边：～边c
282	23	剪	cien335	tɕiẽ335	0.0	边	review/images/page_282_0023.png	琨kue335 缝圆边：～边c
282	24	裁	ze231	zᴇ231	0.0	脱绽	review/images/page_282_0024.png	脱绽th0芹dz忍脱线：拚唔有破，不过～战。
282	26	烁	saq45	saʔ45	0.0	门衣裳	review/images/page_282_0026.png	染z矿，l).,ie 111I门衣裳～一～还们从什好穿咪。
282	27	戽	hu33	hu33	0.0	烁	review/images/page_282_0027.png	烁sa?4'浸泡衣物：衣裳～过佼山丿勺＇
283	0	沃	au33	ɤ33	0.0	汰	review/images/page_283_0000.png	汰da 11
283	6	关	kuaen52	kuæ̃52	0.0	棉袍	review/images/page_283_0006.png	旧iom 摺ff : 棉袍f晒晒～拢囥东箱千里。
283	7	拥	ion335	ioŋ335	0.0	捐	review/images/page_283_0007.png	捐i0?45
283	10	桃	dau231	dɤ231	0.0	岔	review/images/page_283_0010.png	岔p铲川簸箕撮：大家来～炉肋帣斗，剩落也勿多战C
283	11	敞些	tshan335soeq54	tsʰaŋ335søʔ54	0.0	簸箕撮	review/images/page_283_0011.png	岔p铲川簸箕撮：大家来～炉肋帣斗，剩落也勿多战C
283	12	畚	peen52	pẽ52	0.0	剩落也勿多战	review/images/page_283_0012.png	岔p铲川簸箕撮：大家来～炉肋帣斗，剩落也勿多战C
283	14	肩浴	cien33gnioeq5	tɕiẽ33ȵiøʔ5	0.0	席裕	review/images/page_283_0014.png	席裕hu~rnio沪洗澡。
284	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	片	review/images/page_284_0000.png	灯点若tgl)~坝ti砂dza?片，I炊灯
284	2	灯点亮	teon33tien55lian52	təŋ33tiẽ55liaŋ52	0.3333	灯吹灼	review/images/page_284_0002.png	灯吹灼tgl) ~~ts咕u'2 吹灯C
284	6	洒	sa52	sa52	0.0	关灯	review/images/page_284_0006.png	灯关坞t::>祁ku諒US2 关灯。
284	7	喷	pheen52	pʰẽ52	0.0	柄	review/images/page_284_0007.png	柄sas1
284	10	摄	seq45	sᴇʔ45	0.0	棍	review/images/page_284_0010.png	棍u砂早介时光，～～酱油过饭也是平常书。
284	12	掸	taen335	tæ̃335	0.0	尘衣裳	review/images/page_284_0012.png	抑t无｀飞｀拂除：～尘，～衣裳。
284	19	潭	deen231	dẽ231	0.0	饭有些热带哉	review/images/page_284_0019.png	熘d元m 烧把柴火：饭有些热带．哉，再～一把。
284	25	烧粥	sau33tsoq5	sɤ33tsoʔ5	0.0	产	review/images/page_284_0025.png	煮粥ts1铲tso产葛起米～好。
284	26	起油锅	chi335yeu55ku52	tɕʰi335ɦə55ku52	0.0	好	review/images/page_284_0026.png	煮粥ts1铲tso产葛起米～好。
285	0	烧下饭	sau33gho55vaen52	sɤ33ɦɒ55væ̃52	0.3333	烧	review/images/page_285_0000.png	烧1、饭S0nfi0 11 V无”
285	4	馍	mo231	mɒ231	0.0	煽	review/images/page_285_0004.png	煽he?4s 下锅略加热：冷饭头～～就好。
285	5	熻	heq45	hᴇʔ45	0.0	瑕	review/images/page_285_0005.png	瑕hos2 借热锅使冷菜温热：冷下饭~ - ~ c
285	6	烩	hue33	huᴇ33	0.0	白菜羊肉	review/images/page_285_0006.png	绘hu芦熟肉加菜再烹凋：白菜～羊肉。
285	13	眉	mi231	mi231	0.0	船	review/images/page_285_0013.png	船ffiE II暗火娴烧。
285	17	渍	tsy33	tsɿ33	0.0	虾	review/images/page_285_0017.png	烤k~3Js 煮干：～虾。
285	20	滗	piq45	piʔ45	0.0	药渣	review/images/page_285_0020.png	洈pie产把所含水分倒去：～药渣。
285	21	酸	soen52	sø̃52	0.0	酘	review/images/page_285_0021.png	"酘d1'"" 掺入：老酒味逍勿对，奥冒～过水咯。"
286	0	患咯	waen11koq1	ɦæ̃11koʔ1	0.0	口	review/images/page_286_0000.png	口ts歪川儿砍：有骨头咯鸡肉拣出东我来～。
