row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source,wupin_from_ipa,wupin_from_ipa_status
r03867,253,船梢,zeen11sau52,zeen2;zoen2,,zsɒ,True,result_all_converted.xlsx,zẽ¹¹sɒ⁵²,ok,rule_from_trusted_wupin,zeen11sau52,ok
r03868,253,风篷,fon33bon52,,帆,foŋboŋ,True,result_all_converted.xlsx,foŋ³³boŋ⁵²,ok,rule_from_trusted_wupin,fon33bon52,ok
r03869,253,桅杆,gue11keen55,gue2;we2,,,True,result_all_converted.xlsx,ɡue¹¹kẽ⁵⁵,ok,rule_from_trusted_wupin,gue11keen55,ok
r03870,254,第七章,di11chiq1tsaon11,,绍兴方言分类词汇中,,True,result_all_converted.xlsx,di¹¹tɕʰiʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11chiq1tsaon11,ok
r03871,254,桅,gue231,gue2;we2,,,True,result_all_converted.xlsx,ɡue²³¹,ok,rule_from_trusted_wupin,gue231,ok
r03872,254,橹,lu113,,,fl,True,result_all_converted.xlsx,lu¹¹³,ok,rule_from_trusted_wupin,lu113,ok
r03873,254,大橹,da11lu11,do6,,kdou,True,result_all_converted.xlsx,da¹¹lu¹¹,ok,rule_from_trusted_wupin,da11lu11,ok
r03874,254,小槽,shiau335za52,za2;dzau2;zau2;zau2,,,True,result_all_converted.xlsx,ɕiɒ³³⁵za⁵²,ok,rule_from_trusted_wupin,shiau335za52,ok
r03875,254,桨,cian335,,,kzoʔtɕiaŋll,True,result_all_converted.xlsx,tɕiaŋ³³⁵,ok,rule_from_trusted_wupin,cian335,ok
r03876,254,扳桨,paen33cian55,,,tiaŋi,True,result_all_converted.xlsx,pæ̃³³tɕiaŋ⁵⁵,ok,rule_from_trusted_wupin,paen33cian55,ok
r03877,254,桨,cian335,,,kzoʔtɕiaŋll,True,result_all_converted.xlsx,tɕiaŋ³³⁵,ok,rule_from_trusted_wupin,cian335,ok
r03878,254,用脚蹬的桨,yon11ciaq1tiq1cian11,,,,True,result_all_converted.xlsx,ɦoŋ¹¹tɕiaʔ¹tiʔ¹tɕiaŋ¹¹,ok,rule_from_trusted_wupin,yon11ciaq1tiq1cian11,ok
r03879,254,桨桩,cian335tsaon52,,固定桨的小木桩,fltɕiaŋtsɒŋlili,True,result_all_converted.xlsx,tɕiaŋ³³⁵tsɒŋ⁵²,ok,rule_from_trusted_wupin,cian335tsaon52,ok
r03880,254,撑杆,tshan33keen55,tshan5;lstiar15;dzan2;dzan2;tsheon1;tsheon5;tsheon5,,fltsʰaŋkẽ,True,result_all_converted.xlsx,tsʰaŋ³³kẽ⁵⁵,ok,rule_from_trusted_wupin,tshan33keen55,ok
r03881,254,杆,keen335,,,ttsʰɒŋkẽli,True,result_all_converted.xlsx,kẽ³³⁵,ok,rule_from_trusted_wupin,keen335,ok
r03882,254,纤绳,chien33zeon52,chien5;shien1,,itɕʰiẽzəŋ,True,result_all_converted.xlsx,tɕʰiẽ³³zəŋ⁵²,ok,rule_from_trusted_wupin,chien33zeon52,ok
r03883,254,跳板,thiau33paen33,diau2,,ktʰiɒpæ̃,True,result_all_converted.xlsx,tʰiɒ³³pæ̃³³,ok,rule_from_trusted_wupin,thiau33paen33,ok
r03884,254,锚,mau231,,,mɒ,True,result_all_converted.xlsx,mɒ²³¹,ok,rule_from_trusted_wupin,mau231,ok
r03885,254,飞机,fi33ci52,,,fitɕi,True,result_all_converted.xlsx,fi³³tɕi⁵²,ok,rule_from_trusted_wupin,fi33ci52,ok
r03886,254,双翼飞机,saon33yiq5fi55ci52,yiq8;yoq8,,ltsɒŋɦiʔfiiti,True,result_all_converted.xlsx,sɒŋ³³ɦiʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,saon33yiq5fi55ci52,ok
r03887,254,单翼飞机,taen33yiq5fi55ci52,taen1;zeen4;zeen4;zoen4yiq8;yoq8,,kktɦiʔfiti,True,result_all_converted.xlsx,tæ̃³³ɦiʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,taen33yiq5fi55ci52,ok
r03888,254,喷气式飞机,pheen33chi55seq5fi55ci52,seoq7;seoq7,,lfpʰẽtɕʰisəʔfitɕi,True,result_all_converted.xlsx,pʰẽ³³tɕʰi⁵⁵səʔ⁵fi⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,pheen33chi55seq5fi55ci52,ok
r03889,254,推进器,the33cin55chi52,,发动机,ttʰtiŋtɕʰis,True,result_all_converted.xlsx,tʰe³³tɕiŋ⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin,the33cin55chi52,ok
r03890,254,盘缠细,boen11dzeen55shi52,dzeen4;dzeen4;dzeen4;dzoen2;dzoen4;dzoen4,,,True,result_all_converted.xlsx,bøŋ¹¹dzẽ⁵⁵ɕi⁵²,ok,rule_from_trusted_wupin,boen11dzeen55shi52,ok
r03891,254,盘川,boen11tsheen52,tshoen1,,tlbtsʰẽ,True,result_all_converted.xlsx,bøŋ¹¹tsʰẽ⁵²,ok,rule_from_trusted_wupin,boen11tsheen52,ok
r03892,254,行李,ghan11li55,yin2;yin2;ghaon2;ghaon2,,ɦaŋli,True,result_all_converted.xlsx,ɦaŋ¹¹li⁵⁵,ok,rule_from_trusted_wupin,ghan11li55,ok
r03893,254,邮政局,yeu11tseon55jioeq54,jioq8;jioq8,,llɦiɤtsəŋdʑioʔ,True,result_all_converted.xlsx,ɦɤ¹¹tsəŋ⁵⁵dʑiøʔ⁵⁴,ok,rule_from_trusted_wupin,yeu11tseon55jioeq54,ok
r03894,254,电信局,dien11shin11jioeq1,jioq8;jioq8,,tldiẽɕiŋdʑioʔ,True,result_all_converted.xlsx,diẽ¹¹ɕiŋ¹¹dʑiøʔ¹,ok,rule_from_trusted_wupin,dien11shin11jioeq1,ok
r03895,254,电报局,dien11pau11jioeq1,jioq8;jioq8,,lldiẽpɒdʑioʔ,True,result_all_converted.xlsx,diẽ¹¹pɒ¹¹dʑiøʔ¹,ok,rule_from_trusted_wupin,dien11pau11jioeq1,ok
r03896,254,邮票,yeu11phiau55,,,lɦiɤʔpʰiɒ,True,result_all_converted.xlsx,ɦɤ¹¹pʰiɒ⁵⁵,ok,rule_from_trusted_wupin,yeu11phiau55,ok
r03897,254,龙头,lon11deu52,,,loŋʔdl,True,result_all_converted.xlsx,loŋ¹¹dɤ⁵²,ok,rule_from_trusted_wupin,lon11deu52,ok
r03898,254,旧词,jieu11dzy11,uzy2;zy2,,,True,result_all_converted.xlsx,dʑiɤ¹¹dzy¹¹,ok,rule_from_trusted_wupin,jieu11dzy11,ok
r03899,254,信,shin33,,,ɕiŋ,True,result_all_converted.xlsx,ɕiŋ³³,ok,rule_from_trusted_wupin,shin33,ok
r03900,254,信壳,shin33khoq3,,,ɕiŋkʰoʔ,True,result_all_converted.xlsx,ɕiŋ³³kʰoʔ³,ok,rule_from_trusted_wupin,shin33khoq3,ok
r03901,255,信封,shin33fon33,,,iŋfoŋ,True,result_all_converted.xlsx,ɕiŋ³³foŋ³³,ok,rule_from_trusted_wupin,shin33fon33,ok
r03902,255,信纸,shin33tsy33,,,ɕiŋts,True,result_all_converted.xlsx,ɕiŋ³³tsy³³,ok,rule_from_trusted_wupin,shin33tsy33,ok
r03903,255,平信,bin11shin55,,,biŋɕiŋ,True,result_all_converted.xlsx,biŋ¹¹ɕiŋ⁵⁵,ok,rule_from_trusted_wupin,bin11shin55,ok
r03904,255,快信,khua33shin33,krua5;khau5,比平信略快现已废,kʰuaɕiŋlkk,True,result_all_converted.xlsx,kʰua³³ɕiŋ³³,ok,rule_from_trusted_wupin,khua33shin33,ok
r03905,255,挂号信,kuo33gha33shin33,gha6;ghau6,,ikuoɦɒɕiŋ,True,result_all_converted.xlsx,kuo³³ɦa³³ɕiŋ³³,ok,rule_from_trusted_wupin,kuo33gha33shin33,ok
r03906,255,明信片,meen115shin55phien52,meen4;min2,,llfmiŋɕiŋpʰiẽ,True,result_all_converted.xlsx,mẽ¹¹⁵ɕiŋ⁵⁵pʰiẽ⁵²,ok,rule_from_trusted_wupin,meen115shin55phien52,ok
r03907,255,包裹,pa33ku55,pau1,,tpɒku,True,result_all_converted.xlsx,pa³³ku⁵⁵,ok,rule_from_trusted_wupin,pa33ku55,ok
r03908,255,信筒,shin33don33,,,ɕiŋdoŋ,True,result_all_converted.xlsx,ɕiŋ³³doŋ³³,ok,rule_from_trusted_wupin,shin33don33,ok
r03909,255,邮筒,yeu11don55,,,ɦiɤdoŋl,True,result_all_converted.xlsx,ɦɤ¹¹doŋ⁵⁵,ok,rule_from_trusted_wupin,yeu11don55,ok
r03910,255,电话,dien11wo11,,,diẽɦuo,True,result_all_converted.xlsx,diẽ¹¹ɦo¹¹,ok,rule_from_trusted_wupin,dien11wo11,ok
r03911,255,电报,dien11pau11,,,ldiẽpɒ,True,result_all_converted.xlsx,diẽ¹¹pɒ¹¹,ok,rule_from_trusted_wupin,dien11pau11,ok
r03912,255,学堂,yoeq1daon52,yoeq8;ghoq8;ghoq8;yoq8,学校,iɦoʔdɒŋ,True,result_all_converted.xlsx,ɦiøʔ¹dɒŋ⁵²,ok,rule_from_trusted_wupin,yoeq1daon52,ok
r03913,255,大学,da11yoeq1,do6yoeq8;ghoq8;ghoq8;yoq8,,daɦoʔ,True,result_all_converted.xlsx,da¹¹ɦiøʔ¹,ok,rule_from_trusted_wupin,da11yoeq1,ok
r03914,255,中学,tson33yoeq5,tson5;tson5yoeq8;ghoq8;ghoq8;yoq8,,tsoŋɦoʔ,True,result_all_converted.xlsx,tsoŋ³³ɦiøʔ⁵,ok,rule_from_trusted_wupin,tson33yoeq5,ok
r03915,255,小学,shiau335yoeq54,yoeq8;ghoq8;ghoq8;yoq8,,ɕiɒɦoʔ,True,result_all_converted.xlsx,ɕiɒ³³⁵ɦiøʔ⁵⁴,ok,rule_from_trusted_wupin,shiau335yoeq54,ok
r03916,255,幼稚园,ieu33dzy33yoen33,,,idɦ,True,result_all_converted.xlsx,iɤ³³dzy³³ɦøŋ³³,ok,rule_from_trusted_wupin,ieu33dzy33yoen33,ok
r03917,255,幼儿园,ieu33gni33yoen33,12;ghi2;i2,,fllliɤlɦi,True,result_all_converted.xlsx,iɤ³³ȵi³³ɦøŋ³³,ok,rule_from_trusted_wupin,ieu33gni33yoen33,ok
r03918,255,年级,gnien11ciq5,,,tkȵiẽtɕiʔ,True,result_all_converted.xlsx,ȵiẽ¹¹tɕiʔ⁵,ok,rule_from_trusted_wupin,gnien11ciq5,ok
r03919,255,班级,paen33ciq5,,,kptɕiʔ,True,result_all_converted.xlsx,pæ̃³³tɕiʔ⁵,ok,rule_from_trusted_wupin,paen33ciq5,ok
r03920,255,学期,yoeq1ji52,yoeq8;ghoq8;ghoq8;yoq8,,ɦoʔdʑi,True,result_all_converted.xlsx,ɦiøʔ¹dʑi⁵²,ok,rule_from_trusted_wupin,yoeq1ji52,ok
r03921,255,学费,yoeq1fi55,yoeq8;ghoq8;ghoq8;yoq8,,ɦoʔfi,True,result_all_converted.xlsx,ɦiøʔ¹fi⁵⁵,ok,rule_from_trusted_wupin,yoeq1fi55,ok
r03922,255,书钿,shiu52,,,,True,result_all_converted.xlsx,ɕiɤ⁵²,ok,rule_from_trusted_wupin,shiu52,ok
r03923,255,暑假,shiu335cia52,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,,ɕyko,True,result_all_converted.xlsx,ɕiɤ³³⁵tɕia⁵²,ok,rule_from_trusted_wupin,shiu335cia52,ok
r03924,255,寒假,gheen11cia55,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,,ɦẽkoi,True,result_all_converted.xlsx,ɦẽ¹¹tɕia⁵⁵,ok,rule_from_trusted_wupin,gheen11cia55,ok
r03925,255,农忙假,non11man55cia52,man2;maon2ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,农事忙碌时学校放假数日以便农村,tnoŋmɒŋkoʑltlll,True,result_all_converted.xlsx,noŋ¹¹maŋ⁵⁵tɕia⁵²,ok,rule_from_trusted_wupin,non11man55cia52,ok
r03926,255,春假,tsheen33cia55,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,旧时春天时放假以便学生外出远足,tsʰktkllit,True,result_all_converted.xlsx,tsʰẽ³³tɕia⁵⁵,ok,rule_from_trusted_wupin,tsheen33cia55,ok
r03927,255,远足,yoen115tsoq54,,旧时学校放春假时班上学生集体外出游玩,ɦiøtsoʔtf,True,result_all_converted.xlsx,ɦøŋ¹¹⁵tsoʔ⁵⁴,ok,rule_from_trusted_wupin,yoen115tsoq54,ok
r03928,256,第七章,di11chiq1tsaon11,,绍兴方言分类词汇中,,True,result_all_converted.xlsx,di¹¹tɕʰiʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11chiq1tsaon11,ok
r03929,256,课堂,kho33daon33,,,ikikʰodŋ,True,result_all_converted.xlsx,kʰo³³dɒŋ³³,ok,rule_from_trusted_wupin,kho33daon33,ok
r03930,256,讲台,kaon335the52,de2,,ikkɒŋd,True,result_all_converted.xlsx,kɒŋ³³⁵tʰe⁵²,ok,rule_from_trusted_wupin,kaon335the52,ok
r03931,256,讲桌,kaon335tsoq54,,,ikɒŋtsoʔ,True,result_all_converted.xlsx,kɒŋ³³⁵tsoʔ⁵⁴,ok,rule_from_trusted_wupin,kaon335tsoq54,ok
r03932,256,黑板,heoq3paen55,,,həʔp,True,result_all_converted.xlsx,həʔ³pæ̃⁵⁵,ok,rule_from_trusted_wupin,heoq3paen55,ok
r03933,256,粉笔,feen335piq54,,,fpiʔ,True,result_all_converted.xlsx,fẽ³³⁵piʔ⁵⁴,ok,rule_from_trusted_wupin,feen335piq54,ok
r03934,256,粉笔字,feen335piq5zy52,,,fẽpiʔz,True,result_all_converted.xlsx,fẽ³³⁵piʔ⁵zy⁵²,ok,rule_from_trusted_wupin,feen335piq5zy52,ok
r03935,256,粉指,feen335tsy52,,板擦,,True,result_all_converted.xlsx,fẽ³³⁵tsy⁵²,ok,rule_from_trusted_wupin,feen335tsy52,ok
r03936,256,石板,zaq1paen55,zaq8;zeoq8,,tzzaʔp,True,result_all_converted.xlsx,zaʔ¹pæ̃⁵⁵,ok,rule_from_trusted_wupin,zaq1paen55,ok
r03937,256,石笔,zaq1piq5,zaq8;zeoq8,,izaʔpiʔ,True,result_all_converted.xlsx,zaʔ¹piʔ⁵,ok,rule_from_trusted_wupin,zaq1piq5,ok
r03938,256,讲义,kaon335gni52,,,ikɒŋȵi,True,result_all_converted.xlsx,kɒŋ³³⁵ȵi⁵²,ok,rule_from_trusted_wupin,kaon335gni52,ok
r03939,256,书,shiu52,,书课本,ɕylʔi,True,result_all_converted.xlsx,ɕiɤ⁵²,ok,rule_from_trusted_wupin,shiu52,ok
r03940,256,笔记簿,piq3ci55bu52,,,piʔtɕibu,True,result_all_converted.xlsx,piʔ³tɕi⁵⁵bu⁵²,ok,rule_from_trusted_wupin,piq3ci55bu52,ok
r03941,256,笔记本,piq3ci55peen52,,,ipitɕip,True,result_all_converted.xlsx,piʔ³tɕi⁵⁵pẽ⁵²,ok,rule_from_trusted_wupin,piq3ci55peen52,ok
r03942,256,纸头,tsy335deu52,,纸,tsdɤ,True,result_all_converted.xlsx,tsy³³⁵dɤ⁵²,ok,rule_from_trusted_wupin,tsy335deu52,ok
r03943,256,护书,wu115shiu52,wu6,文件夹,ɦuyk,True,result_all_converted.xlsx,ɦu¹¹⁵ɕiɤ⁵²,ok,rule_from_trusted_wupin,wu115shiu52,ok
r03944,256,报纸,pau33tsy33,,,pɒts,True,result_all_converted.xlsx,pɒ³³tsy³³,ok,rule_from_trusted_wupin,pau33tsy33,ok
r03945,256,申报纸,seen33pau55tsy52,,,lllspɒtsʔl,True,result_all_converted.xlsx,sẽ³³pɒ⁵⁵tsy⁵²,ok,rule_from_trusted_wupin,seen33pau55tsy52,ok
r03946,256,功课,kuon33kho55,,,likkuoŋkʰo,True,result_all_converted.xlsx,kuoŋ³³kʰo⁵⁵,ok,rule_from_trusted_wupin,kuon33kho55,ok
r03947,256,钢笔,kaon33piq5,,,kɒŋpiʔ,True,result_all_converted.xlsx,kɒŋ³³piʔ⁵,ok,rule_from_trusted_wupin,kaon33piq5,ok
r03948,256,自来水笔,zy115le55sy55piq54,zy4;zy6;zy6;zhi6sy3;se3,,llkkzlspiʔ,True,result_all_converted.xlsx,zy¹¹⁵le⁵⁵sy⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin,zy115le55sy55piq54,ok
r03949,256,蘸水钢笔,tsaen33sy33kaon33piq3,sy3;se3,,ktsæ̃skɒŋpiʔ,True,result_all_converted.xlsx,tsæ̃³³sy³³kɒŋ³³piʔ³,ok,rule_from_trusted_wupin,tsaen33sy33kaon33piq3,ok
r03950,256,铅笔,khaen33piq5,,,llkʰpiʔ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵,ok,rule_from_trusted_wupin,khaen33piq5,ok
r03951,256,圆珠笔,yoen11ciu55piq54,,,llfkɦiø̃tɕypiʔ,True,result_all_converted.xlsx,ɦøŋ¹¹tɕiɤ⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin,yoen11ciu55piq54,ok
r03952,256,原子笔,gnioen11tsy55piq54,ghioen2;gnioen2tsy3;tseq7,,lfzȵiøtpi,True,result_all_converted.xlsx,ȵiøŋ¹¹tsy⁵⁵piʔ⁵⁴,ok,rule_from_trusted_wupin,gnioen11tsy55piq54,ok
r03953,256,蜡笔,laeq1piq5,,,lʔipiʔ,True,result_all_converted.xlsx,læʔ¹piʔ⁵,ok,rule_from_trusted_wupin,laeq1piq5,ok
r03954,256,墨笔,moq1piq5,,,moʔpiʔ,True,result_all_converted.xlsx,moʔ¹piʔ⁵,ok,rule_from_trusted_wupin,moq1piq5,ok
r03955,256,笔头,piq3deu52,,,piʔd,True,result_all_converted.xlsx,piʔ³dɤ⁵²,ok,rule_from_trusted_wupin,piq3deu52,ok
r03956,256,笔管,piq3kuoen55,,,piʔkuø,True,result_all_converted.xlsx,piʔ³kuøŋ⁵⁵,ok,rule_from_trusted_wupin,piq3kuoen55,ok
r03957,256,笔帽,piq3ma55,ma6;mau6,,lpiʔmɒ,True,result_all_converted.xlsx,piʔ³ma⁵⁵,ok,rule_from_trusted_wupin,piq3ma55,ok
r03958,257,笔套管,piq3thau55kuoen52,,,piʔtʰɒkuøtl,True,result_all_converted.xlsx,piʔ³tʰɒ⁵⁵kuøŋ⁵²,ok,rule_from_trusted_wupin,piq3thau55kuoen52,ok
r03959,257,笔筒,piq3don55,,,iipidoŋl,True,result_all_converted.xlsx,piʔ³doŋ⁵⁵,ok,rule_from_trusted_wupin,piq3don55,ok
r03960,257,笔架,piq3cia55,cru5;ko5,,lpiʔko,True,result_all_converted.xlsx,piʔ³tɕia⁵⁵,ok,rule_from_trusted_wupin,piq3cia55,ok
r03961,257,橡皮,jian115bi52,,,kdʑiaŋbi,True,result_all_converted.xlsx,dʑiaŋ¹¹⁵bi⁵²,ok,rule_from_trusted_wupin,jian115bi52,ok
r03962,257,卷笔套,cioen335piq5thau52,cioen5;cioen5,,tɕiø̃piʔtʰɒ,True,result_all_converted.xlsx,tɕiøŋ³³⁵piʔ⁵tʰɒ⁵²,ok,rule_from_trusted_wupin,cioen335piq5thau52,ok
r03963,257,铅笔刀,khaen33piq5tau52,,,kkʰpiʔttɒ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵tɒ⁵²,ok,rule_from_trusted_wupin,khaen33piq5tau52,ok
r03964,257,铅笔孟子,khaen33piq5man55tsy52,tsy3;tseq7,,,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵maŋ⁵⁵tsy⁵²,ok,rule_from_trusted_wupin,khaen33piq5man55tsy52,ok
r03965,257,铅笔盒,khaen33piq5gheq54,,,kʰpiʔɦʔ,True,result_all_converted.xlsx,kʰæ̃³³piʔ⁵ɦəʔ⁵⁴,ok,rule_from_trusted_wupin,khaen33piq5gheq54,ok
r03966,257,砚瓦,gnien11ngo11,,,lniŋoʔo,True,result_all_converted.xlsx,ȵiẽ¹¹ŋo¹¹,ok,rule_from_trusted_wupin,gnien11ngo11,ok
r03967,257,砚台,gnien11the11,de2,,fȵiẽd,True,result_all_converted.xlsx,ȵiẽ¹¹tʰe¹¹,ok,rule_from_trusted_wupin,gnien11the11,ok
r03968,257,墨,moq23,,,moʔ,True,result_all_converted.xlsx,moʔ²³,ok,rule_from_trusted_wupin,moq23,ok
r03969,257,墨盒,moq1gheq5,,,moʔɦʔ,True,result_all_converted.xlsx,moʔ¹ɦəʔ⁵,ok,rule_from_trusted_wupin,moq1gheq5,ok
r03970,257,墨汁,moq1tseq5,,毛笔用,klmoʔtsʔfll,True,result_all_converted.xlsx,moʔ¹tsəʔ⁵,ok,rule_from_trusted_wupin,moq1tseq5,ok
r03971,257,墨水,moq1sy55,sy3;se3,钢笔用,kkkmoʔs,True,result_all_converted.xlsx,moʔ¹sy⁵⁵,ok,rule_from_trusted_wupin,moq1sy55,ok
r03972,257,蓝墨水,laen11moq5sy52,sy3;se3,,lklæ̃moʔss,True,result_all_converted.xlsx,læ̃¹¹moʔ⁵sy⁵²,ok,rule_from_trusted_wupin,laen11moq5sy52,ok
r03973,257,红墨水,won11moq5sy52,sy3;se3,,kkɦuoŋmoʔs,True,result_all_converted.xlsx,ɦoŋ¹¹moʔ⁵sy⁵²,ok,rule_from_trusted_wupin,won11moq5sy52,ok
r03974,257,字帖,zy11thiaq1,thiq7,,ztʰiʔ,True,result_all_converted.xlsx,zy¹¹tʰiaʔ¹,ok,rule_from_trusted_wupin,zy11thiaq1,ok
r03975,257,影格纸,in335kaq5tsy52,kaq7;kaeq7,练习影写毛笔字的纸,kiŋkaʔtstf,True,result_all_converted.xlsx,iŋ³³⁵kaʔ⁵tsy⁵²,ok,rule_from_trusted_wupin,in335kaq5tsy52,ok
r03976,257,徽章,hue33tsaon52,,,ihutsɒŋ,True,result_all_converted.xlsx,hue³³tsɒŋ⁵²,ok,rule_from_trusted_wupin,hue33tsaon52,ok
r03977,257,印子,in33tsy33,tsy3;tseq7,,lliŋtsiŋtsʔ,True,result_all_converted.xlsx,iŋ³³tsy³³,ok,rule_from_trusted_wupin,in33tsy33,ok
r03978,257,图章,du11tsaon52,,,dutsɒŋ,True,result_all_converted.xlsx,du¹¹tsɒŋ⁵²,ok,rule_from_trusted_wupin,du11tsaon52,ok
r03979,257,印泥,in33gni33,gni2;gni6,,llliŋni,True,result_all_converted.xlsx,iŋ³³ȵi³³,ok,rule_from_trusted_wupin,in33gni33,ok
r03980,257,橡皮筋,jian115bi55cin52,,,tdʑiaŋbitɕiŋ,True,result_all_converted.xlsx,dʑiaŋ¹¹⁵bi⁵⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin,jian115bi55cin52,ok
r03981,257,牛皮筋,gnieu11bi55cin52,,,tiȵiɤbitɕiŋ,True,result_all_converted.xlsx,ȵiɤ¹¹bi⁵⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin,gnieu11bi55cin52,ok
r03982,257,图画钉,du11wo55tin52,tin5;tin5,,lliduɦuotiŋ,True,result_all_converted.xlsx,du¹¹ɦo⁵⁵tiŋ⁵²,ok,rule_from_trusted_wupin,du11wo55tin52,ok
r03983,257,钉,tin52,tin5;tin5,,,True,result_all_converted.xlsx,tiŋ⁵²,ok,rule_from_trusted_wupin,tin52,ok
r03984,257,大头,da11deu11,do6,别针,kldodɤbiʔtsẽ,True,result_all_converted.xlsx,da¹¹dɤ¹¹,ok,rule_from_trusted_wupin,da11deu11,ok
r03985,257,回形针,we11yin55tseen52,we2;we2tseen1;cin1,,lɦuɦiŋtsẽ,True,result_all_converted.xlsx,ɦe¹¹ɦiŋ⁵⁵tsẽ⁵²,ok,rule_from_trusted_wupin,we11yin55tseen52,ok
r03986,257,钉书机,tin33shiu55ci52,tin5;tin5,,fltiŋɕytɕi,True,result_all_converted.xlsx,tiŋ³³ɕiɤ⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,tin33shiu55ci52,ok
r03987,258,第七章,di11chiq1tsaon11,,,,True,result_all_converted.xlsx,di¹¹tɕʰiʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11chiq1tsaon11,ok
r03988,258,钉书钉,tin33shiu55tin52,tin5;tin5tin5;tin5,,tiŋɕytiŋ,True,result_all_converted.xlsx,tiŋ³³ɕiɤ⁵⁵tiŋ⁵²,ok,rule_from_trusted_wupin,tin33shiu55tin52,ok
r03989,258,浆糊,cian33wu52,ghm;gnm;wu6,,tɕiaŋɦu,True,result_all_converted.xlsx,tɕiaŋ³³ɦu⁵²,ok,rule_from_trusted_wupin,cian33wu52,ok
r03990,258,糊头,wu11deu52,ghm;gnm;wu6,,ɦudɤ,True,result_all_converted.xlsx,ɦu¹¹dɤ⁵²,ok,rule_from_trusted_wupin,wu11deu52,ok
r03991,258,胶水,kau33sy55,kau1;ciau1sy3;se3,,ikɒs,True,result_all_converted.xlsx,kɒ³³sy⁵⁵,ok,rule_from_trusted_wupin,kau33sy55,ok
r03992,258,封皮,fon33bi52,,,lllifoŋbill,True,result_all_converted.xlsx,foŋ³³bi⁵²,ok,rule_from_trusted_wupin,fon33bi52,ok
r03993,258,封条,fon33tiau52,trau1;diau2,,,True,result_all_converted.xlsx,foŋ³³tiɒ⁵²,ok,rule_from_trusted_wupin,fon33tiau52,ok
r03994,258,书包,shiu33pa52,pau1,,ɕypɒ,True,result_all_converted.xlsx,ɕiɤ³³pa⁵²,ok,rule_from_trusted_wupin,shiu33pa52,ok
r03995,258,书签,shiu33chien52,chien1,,ytʰi,True,result_all_converted.xlsx,ɕiɤ³³tɕʰiẽ⁵²,ok,rule_from_trusted_wupin,shiu33chien52,ok
r03996,258,考试卷,khau335sy55cioen52,cioen5;cioen5,,ikʰɒstɕi,True,result_all_converted.xlsx,kʰɒ³³⁵sy⁵⁵tɕiøŋ⁵²,ok,rule_from_trusted_wupin,khau335sy55cioen52,ok
r03997,258,测验卷,tsheoq3gniaen55cioen52,cioen5;cioen5,,lltsʰɕʔniæ̃tɕiø,True,result_all_converted.xlsx,tsʰəʔ³ȵiæ̃⁵⁵tɕiøŋ⁵²,ok,rule_from_trusted_wupin,tsheoq3gniaen55cioen52,ok
r03998,258,一百分,iq3paq5feen52,,指满分,iiʔpaʔfl,True,result_all_converted.xlsx,iʔ³paʔ⁵fẽ⁵²,ok,rule_from_trusted_wupin,iq3paq5feen52,ok
r03999,258,头一名,deu11iq5min52,,第一名,dɤiʔmiŋ,True,result_all_converted.xlsx,dɤ¹¹iʔ⁵miŋ⁵²,ok,rule_from_trusted_wupin,deu11iq5min52,ok
r04000,258,零蛋,ihin33daen55,lin2,指零分,filiŋdæ̃t,True,result_all_converted.xlsx,i̥iŋ³³dæ̃⁵⁵,ok,rule_from_trusted_wupin,ihin33daen55,ok
r04001,258,大鸭蛋,da11aeq1daen11,do6,,idoʔd,True,result_all_converted.xlsx,da¹¹æʔ¹dæ̃¹¹,ok,rule_from_trusted_wupin,da11aeq1daen11,ok
r04002,258,文凭,veen11bin52,,毕业证书,vẽbiŋi,True,result_all_converted.xlsx,vẽ¹¹biŋ⁵²,ok,rule_from_trusted_wupin,veen11bin52,ok
r04003,258,白字,baq1zy55,,别字,llbaʔ,True,result_all_converted.xlsx,baʔ¹zy⁵⁵,ok,rule_from_trusted_wupin,baq1zy55,ok
r04004,258,错字,tsho33zy33,cstio5;tshoq7,,tsʰol,True,result_all_converted.xlsx,tsʰo³³zy³³,ok,rule_from_trusted_wupin,tsho33zy33,ok
