sample_id	variant	source_split	wupin	ipa_digits_from_wupin	wupin_back	standalone_wupin_back	exact	standalone_exact	forward_status	backward_status
pdf077_p199_0018	original_export	train	ciau33sy55wu52	tɕiɤ33sy55ɦu52	ciau33sy55wu52	ciau33sy55wu52	1	1	ok	ok
pdf077_p199_0019	original_export	test	sa33sy55wu52	sa33sy55ɦu52	sa33sy55wu52	sa33sy55wu52	1	1	ok	ok
pdf077_p199_0020	original_export	test	ngo11seq5	ŋɒ11sᴇʔ5	ngo11seq5	ngo11seq5	1	1	ok	ok
pdf077_p199_0021	original_export	test	ngo11tshaeq5	ŋɒ11tsʰæʔ5	ngo11tshaeq5	ngo11tshaeq5	1	1	ok	ok
pdf077_p199_0022	original_export	train	ngo11kau52	ŋɒ11kɤ52	ngo11kau52	ngo11kau52	1	1	ok	ok
pdf077_p199_0023	original_export	train	ngo11feen55	ŋɒ11fẽ55	ngo11feen55	ngo11feen55	1	1	ok	ok
pdf077_p199_0024	original_export	test	dan11kheu11pe11	dɒŋ11kʰə11pᴇ11	dan11kheu11pe11	dan11kheu11pe11	1	1	ok	ok
pdf077_p199_0025	original_export	test	su33deu55cia55san52	su33də55tɕia55saŋ52	su33deu55cia55san52	su33deu55cia55san52	1	1	ok	ok
pdf077_p199_0026	original_export	test	cin33	tɕiŋ33	cin33	cin33	1	1	ok	ok
pdf077_p199_0027	original_export	train	liaq1tsy55	liaʔ1tsy55	liaq1tsy55	liaq1tsy55	1	1	ok	ok
pdf077_p199_0028	original_export	train	bi11ci11	bi11tɕi11	bi11ci11	bi11ci11	1	1	ok	ok
pdf077_p199_0029	original_export	train	gni115to52	ȵi115tɒ52	gni115to52	gni115to52	1	1	ok	ok
pdf077_p199_0030	original_export	test	thiq3ngo55tsan52	tʰiʔ3ŋɒ55tsaŋ52	thiq3ngo55tsan52	thiq3ngo55tsan52	1	1	ok	ok
pdf078_p200_0001	original_export	train	seq3tsy55	sᴇʔ3tsy55	seq3tsy55	seq3tsy55	1	1	ok	ok
pdf078_p200_0002	original_export	train	seq3tseu55	sᴇʔ3tsə55	seq3tseu55	seq3tseu55	1	1	ok	ok
pdf078_p200_0003	original_export	train	tsan33nau55	tsaŋ33nɤ55	tsan33nau55	tsan33nau55	1	1	ok	ok
pdf078_p200_0004	original_export	train	tshaeq3paen55	tsʰæʔ3pæ̃55	tshaeq3paen55	tshaeq3paen55	1	1	ok	ok
pdf078_p200_0005	original_export	train	baon115dzy52	bɒŋ115dzy52	baon115dzy52	baon115dzy52	1	1	ok	ok
pdf078_p200_0006	original_export	train	ngaen115jioen52	ŋæ̃115dʑiø̃52	ngaen115jioen52	ngaen115jioen52	1	1	ok	ok
pdf078_p200_0007	original_export	train	di11jioen11	di11dʑiø̃11	di11jioen11	di11jioen11	1	1	ok	ok
pdf078_p200_0008	original_export	train	saen33ciaq5	sæ̃33tɕiaʔ5	saen33ciaq5	saen33ciaq5	1	1	ok	ok
pdf078_p200_0009	original_export	train	mien115faon55tsy55keen52	miẽ115fɒŋ55tsy55kẽ52	mien115faon55tsy55keen52	mien115faon55tsy55keen52	1	1	ok	ok
pdf078_p200_0010	original_export	train	ioen33teu33	iø̃33tə33	ioen33teu33	ioen33teu33	1	1	ok	ok
pdf078_p200_0011	original_export	train	thaon33teu33	tʰɒŋ33tə33	thaon33teu33	thaon33teu33	1	1	ok	ok
pdf078_p200_0012	original_export	train	sau335tseu52	sɤ335tsə52	sau335tseu52	sau335tseu52	1	1	ok	ok
pdf078_p200_0013	original_export	train	diau11tseu55	diɤ11tsə55	diau11tseu55	diau11tseu55	1	1	ok	ok
pdf078_p200_0014	original_export	train	taen335tseu52	tæ̃335tsə52	taen335tseu52	taen335tseu52	1	1	ok	ok
pdf078_p200_0015	original_export	train	ci33mhau55tseu52	tɕi33hmɤ55tsə52	ci33mhau55tseu52	ci33mhau55tseu52	1	1	ok	ok
pdf078_p200_0016	original_export	train	ci33mhau55taen55tsy52	tɕi33hmɤ55tæ̃55tsy52	ci33mhau55taen55tsy52	ci33mhau55taen55tsy52	1	1	ok	ok
pdf078_p200_0017	original_export	train	bi115huaq54	bi115huaʔ54	bi115huaq54	bi115huaq54	1	1	ok	ok
pdf078_p200_0018	original_export	train	feen33teu33	fẽ33tə33	feen33teu33	feen33teu33	1	1	ok	ok
pdf078_p200_0019	original_export	train	sau33ci55feen55teu52	sɤ33tɕi55fẽ55tə52	sau33ci55feen55teu52	sau33ci55feen55teu52	1	1	ok	ok
pdf078_p200_0020	original_export	train	shian52	ɕiaŋ52	shian52	shian52	1	1	ok	ok
pdf078_p200_0021	original_export	train	boen11shian52	bø̃11ɕiaŋ52	boen11shian52	boen11shian52	1	1	ok	ok
pdf078_p200_0022	original_export	train	meen11dzon55shian52	mẽ11dzoŋ55ɕiaŋ52	meen11dzon55shian52	meen11dzon55shian52	1	1	ok	ok
pdf078_p200_0023	original_export	train	tshaon33in55phaq54	tsʰɒŋ33iŋ55pʰaʔ54	tshaon33in55phaq54	tshaon33in55phaq54	1	1	ok	ok
pdf078_p200_0024	original_export	train	kha335tsoq5pu52	kʰa335tsoʔ5pu52	kha335tsoq5pu52	kha335tsoq5pu52	1	1	ok	ok
pdf078_p200_0025	original_export	train	tha33tseu55	tʰa33tsə55	tha33tseu55	tha33tseu55	1	1	ok	ok
pdf078_p200_0026	original_export	train	tshau335tsy52	tsʰɤ335tsy52	tshau335tsy52	tshau335tsy52	1	1	ok	ok
pdf078_p200_0027	original_export	train	mhau33tsy55	hmɤ33tsy55	mhau33tsy55	mhau33tsy55	1	1	ok	ok
pdf078_p200_0029	original_export	train	shi33bin52	ɕi33biŋ52	shi33bin52	shi33bin52	1	1	ok	ok
pdf079_p201_0000	original_export	train	taeq3di55phoq54	tæʔ3di55pʰoʔ54	taeq3di55phoq54	taeq3di55phoq54	1	1	ok	ok
pdf079_p201_0001	original_export	train	mha33don55	hma33doŋ55	mha33don55	mha33don55	1	1	ok	ok
pdf079_p201_0002	original_export	train	po335don52	pɒ335doŋ52	po335don52	po335don52	1	1	ok	ok
pdf079_p201_0003	original_export	train	daen11man55	dæ̃11maŋ55	daen11man55	daen11man55	1	1	ok	ok
pdf079_p201_0004	original_export	train	daen11kuoen55	dæ̃11kuø̃55	daen11kuoen55	daen11kuoen55	1	1	ok	ok
pdf079_p201_0005	original_export	train	yan11ciu52	ɦiaŋ11tɕy52	yan11ciu52	yan11ciu52	1	1	ok	ok
pdf079_p201_0006	original_export	train	gni115shien52	ȵi115ɕiẽ52	gni115shien52	gni115shien52	1	1	ok	ok
pdf079_p201_0007	original_export	train	beq1tseen52	bᴇʔ1tsẽ52	beq1tseen52	beq1tseen52	1	1	ok	ok
pdf079_p201_0008	original_export	train	teon335tseen52	təŋ335tsẽ52	teon335tseen52	teon335tseen52	1	1	ok	ok
pdf079_p201_0009	original_export	train	shien33paen33	ɕiẽ33pæ̃33	shien33paen33	shien33paen33	1	1	ok	ok
pdf079_p201_0010	original_export	train	gni115shien55paen52	ȵi115ɕiẽ55pæ̃52	gni115shien55paen52	gni115shien55paen52	1	1	ok	ok
pdf079_p201_0012	original_export	train	zeon231	zəŋ231	zeon231	zeon231	1	1	ok	ok
pdf079_p201_0013	original_export	train	deu11zeon52	də11zəŋ52	deu11zeon52	deu11zeon52	1	1	ok	ok
pdf079_p201_0014	original_export	train	so52	sɒ52	so52	so52	1	1	ok	ok
pdf079_p201_0015	original_export	train	huo33ciu52	huɒ33tɕy52	huo33ciu52	huo33ciu52	1	1	ok	ok
pdf079_p201_0016	original_export	train	yu11ciq1deu11	ɦy11tɕiʔ1də11	yu11ciq1deu11	yu11ciq1deu11	1	1	ok	ok
pdf079_p201_0017	original_export	train	ciq3deu52	tɕiʔ3də52	ciq3deu52	ciq3deu52	1	1	ok	ok
pdf079_p201_0018	original_export	train	ciq45	tɕiʔ45	ciq45	ciq45	1	1	ok	ok
pdf079_p201_0019	original_export	train	tsheu33ku55ciq54	tsʰə33ku55tɕiʔ54	tsheu33ku55ciq54	tsheu33ku55ciq54	1	1	ok	ok
pdf079_p201_0020	original_export	train	shien33ciaq3	ɕiẽ33tɕiaʔ3	shien33ciaq3	shien33ciaq3	1	1	ok	ok
pdf079_p201_0021	original_export	train	pu335tin52	pu335tiŋ52	pu335tin52	pu335tin52	1	1	ok	ok
pdf079_p201_0022	original_export	train	thoq3maeq5paen52	tʰoʔ3mæʔ5pæ̃52	thoq3maeq5paen52	thoq3maeq5paen52	1	1	ok	ok
pdf079_p201_0023	original_export	train	maeq1thoq5	mæʔ1tʰoʔ5	maeq1thoq5	maeq1thoq5	1	1	ok	ok
pdf079_p201_0024	original_export	train	gni11liq1	ȵi11liʔ1	gni11liq1	gni11liq1	1	1	ok	ok
pdf079_p201_0025	original_export	train	liq1gni55	liʔ1ȵi55	liq1gni55	liq1gni55	1	1	ok	ok
pdf079_p201_0026	original_export	train	tson52	tsoŋ52	tson52	tson52	1	1	ok	ok
pdf079_p201_0027	original_export	train	zy115min55tson52	zy115miŋ55tsoŋ52	zy115min55tson52	zy115min55tson52	1	1	ok	ok
pdf079_p201_0028	original_export	train	nau11tson11	nɤ11tsoŋ11	nau11tson11	nau11tson11	1	1	ok	ok
pdf080_p202_0001	original_export	train	the33tson52	tʰᴇ33tsoŋ52	the33tson52	the33tson52	1	1	ok	ok
pdf080_p202_0002	original_export	train	kuo33tson33	kuɒ33tsoŋ33	kuo33tson33	kuo33tson33	1	1	ok	ok
pdf080_p202_0003	original_export	train	piau335	piɤ335	piau335	piau335	1	1	ok	ok
pdf080_p202_0004	original_export	train	seu335piau52	sə335piɤ52	seu335piau52	seu335piau52	1	1	ok	ok
pdf080_p202_0005	original_export	train	kuo33piau33	kuɒ33piɤ33	kuo33piau33	kuo33piau33	1	1	ok	ok
pdf080_p202_0006	original_export	train	jin115zy55ngaen55cin52	dʑiŋ115zy55ŋæ̃55tɕiŋ52	jin115zy55ngaen55cin52	jin115zy55ngaen55cin52	1	1	ok	ok
pdf080_p202_0007	original_export	train	lau115huo52	lɤ115huɒ52	lau115huo52	lau115huo52	1	1	ok	ok
pdf080_p202_0008	original_export	train	tha33yan33ngaen33cin33	tʰa33ɦiaŋ33ŋæ̃33tɕiŋ33	tha33yan33ngaen33cin33	tha33yan33ngaen33cin33	1	1	ok	ok
pdf080_p202_0009	original_export	train	tha33yan33cin33	tʰa33ɦiaŋ33tɕiŋ33	tha33yan33cin33	tha33yan33cin33	1	1	ok	ok
pdf080_p202_0010	original_export	train	dzo11zy55ngaen55cin52	dzɒ11zy55ŋæ̃55tɕiŋ52	dzo11zy55ngaen55cin52	dzo11zy55ngaen55cin52	1	1	ok	ok
pdf080_p202_0011	original_export	train	fon33cin55	foŋ33tɕiŋ55	fon33cin55	fon33cin55	1	1	ok	ok
pdf080_p202_0012	original_export	train	man11yoen11cin11	maŋ11ɦiø̃11tɕiŋ11	man11yoen11cin11	man11yoen11cin11	1	1	ok	ok
pdf080_p202_0013	original_export	train	tsheen33i55cin52	tsʰẽ33i55tɕiŋ52	tsheen33i55cin52	tsheen33i55cin52	1	1	ok	ok
pdf080_p202_0014	original_export	train	kua335dzan52	kua335dzaŋ52	kua335dzan52	kua335dzan52	1	1	ok	ok
pdf080_p202_0015	original_export	train	yan11saen55	ɦiaŋ11sæ̃55	yan11saen55	yan11saen55	1	1	ok	ok
pdf080_p202_0016	original_export	train	yu115saen52	ɦy115sæ̃52	yu115saen52	yu115saen52	1	1	ok	ok
pdf080_p202_0017	original_export	train	yeu11pu55saen52	ɦiə11pu55sæ̃52	yeu11pu55saen52	yeu11pu55saen52	1	1	ok	ok
pdf080_p202_0018	original_export	train	yu115saen55kueq5tsy52	ɦy115sæ̃55kuᴇʔ5tsy52	yu115saen55kueq5tsy52	yu115saen55kueq5tsy52	1	1	ok	ok
pdf080_p202_0019	original_export	train	seen33	sẽ33	seen33	seen33	1	1	ok	ok
pdf080_p202_0020	original_export	train	bu11seen55	bu11sẽ55	bu11seen55	bu11seen55	1	1	ok	ok
pdf080_p202_0021	original_export	train	po33ciau55seen52	pɒ33tɕiɤ55sẽ52	po33ciau55seen52	po33ciau55seen52	1	1	ok	ok
pdf080_p202_0022	original_export	train	yeu11tsy55seen52	ɦiə11tsy55sẽ52	yeu11tsy55seen52	yeu11tsy55seen52	1	1	ok	ok
pdf080_p202_0024	original_export	train	so335lau52	sɒ335lɤ52	so335lau52	so335lau52	1	1	ok	ok
pdf080_p202_0025	original_export	train	tshaeq3shiau52	tsʰæʔ3ɕiɤ52	tshaeq3shiau52	tshaeq3shiau52	1	1	ok	ok
pdf080_p202_0026	original_export	train	yaq1zy52	ɦiaʔ1zy52	yaq1zy52	yaq1zy52	1	1	ok	ok
pdf080_p202_0027	original_export	train	bi11kaeq5	bi11kæʔ5	bi11kaeq5	bi11kaeq5	1	1	ok	ok
pdf080_p202_0028	original_export	train	dien11pa52	diẽ11pa52	dien11pa52	dien11pa52	1	1	ok	ok
pdf080_p202_0030	original_export	train	wu11shien55dien52	ɦu11ɕiẽ55diẽ52	wu11shien55dien52	wu11shien55dien52	1	1	ok	ok
pdf081_p203_0000	original_export	train	poen33dau33thi33	pø̃33dɤ33tʰi33	poen33dau33thi33	poen33dau33thi33	1	1	ok	ok
pdf081_p203_0001	original_export	train	dien11zy11ci11	diẽ11zy11tɕi11	dien11zy11ci11	dien11zy11ci11	1	1	ok	ok
pdf081_p203_0002	original_export	train	dien11shien11	diẽ11ɕiẽ11	dien11shien11	dien11shien11	1	1	ok	ok
pdf081_p203_0003	original_export	train	huo33shien55	huɒ33ɕiẽ55	huo33shien55	huo33shien55	1	1	ok	ok
pdf081_p203_0004	original_export	train	khe33kuaen52	kʰᴇ33kuæ̃52	khe33kuaen52	khe33kuaen52	1	1	ok	ok
pdf081_p203_0005	original_export	train	tshaeq3deu52	tsʰæʔ3də52	tshaeq3deu52	tshaeq3deu52	1	1	ok	ok
pdf081_p203_0006	original_export	train	tshaeq3zo55	tsʰæʔ3zɒ55	tshaeq3zo55	tshaeq3zo55	1	1	ok	ok
pdf081_p203_0007	original_export	train	tshaeq3phoq5	tsʰæʔ3pʰoʔ5	tshaeq3phoq5	tshaeq3phoq5	1	1	ok	ok
pdf081_p203_0008	original_export	train	phoq3loq5	pʰoʔ3loʔ5	phoq3loq5	phoq3loq5	1	1	ok	ok
pdf081_p203_0009	original_export	train	kau335lien52	kɤ335liẽ52	kau335lien52	kau335lien52	1	1	ok	ok
pdf081_p203_0010	original_export	train	yau11bi52	ɦiɤ11bi52	yau11bi52	yau11bi52	1	1	ok	ok
pdf081_p203_0011	original_export	train	lu11gnieu55	lu11ȵiə55	lu11gnieu55	lu11gnieu55	1	1	ok	ok
pdf081_p203_0012	original_export	train	taeq3kheu55	tæʔ3kʰə55	taeq3kheu55	taeq3kheu55	1	1	ok	ok
pdf081_p203_0013	original_export	train	din11fon11keu11	diŋ11foŋ11kə11	din11fon11keu11	din11fon11keu11	1	1	ok	ok
pdf081_p203_0014	original_export	train	tsoq3tau52	tsoʔ3tɤ52	tsoq3tau52	tsoq3tau52	1	1	ok	ok
pdf081_p203_0015	original_export	train	miq1tau52	miʔ1tɤ52	miq1tau52	miq1tau52	1	1	ok	ok
pdf081_p203_0016	original_export	train	tau52	tɤ52	tau52	tau52	1	1	ok	ok
pdf081_p203_0017	original_export	train	cien335tau52	tɕiẽ335tɤ52	cien335tau52	cien335tau52	1	1	ok	ok
pdf081_p203_0018	original_export	train	fu335deu52	fu335də52	fu335deu52	fu335deu52	1	1	ok	ok
pdf081_p203_0019	original_export	train	fu335	fu335	fu335	fu335	1	1	ok	ok
pdf081_p203_0020	original_export	train	zy231	zy231	zy231	zy231	1	1	ok	ok
pdf081_p203_0021	original_export	train	laon11deu52	lɒŋ11də52	laon11deu52	laon11deu52	1	1	ok	ok
pdf081_p203_0022	original_export	train	laon11shin52	lɒŋ11ɕiŋ52	laon11shin52	laon11shin52	1	1	ok	ok
pdf081_p203_0023	original_export	train	lau115hu55geen52	lɤ115hu55ɡẽ52	lau115hu55geen52	lau115hu55geen52	1	1	ok	ok
pdf081_p203_0024	original_export	train	the33geen52	tʰᴇ33ɡẽ52	the33geen52	the33geen52	1	1	ok	ok
pdf081_p203_0025	original_export	train	mi11mhau55geen52	mi11hmɤ55ɡẽ52	mi11mhau55geen52	mi11mhau55geen52	1	1	ok	ok
pdf081_p203_0026	original_export	train	gaeq1cien55	ɡæʔ1tɕiẽ55	gaeq1cien55	gaeq1cien55	1	1	ok	ok
pdf081_p203_0027	original_export	train	bau11	bɤ11	bau11	bau11	1	1	ok	ok
pdf082_p204_0000	original_export	train	dzoq23	dzoʔ23	dzoq23	dzoq23	1	1	ok	ok
pdf082_p204_0001	original_export	train	zhia11dzoq5	ʑia11dzoʔ5	zhia11dzoq5	zhia11dzoq5	1	1	ok	ok
pdf082_p204_0002	original_export	train	ciu33	tɕy33	ciu33	ciu33	1	1	ok	ok
pdf082_p204_0003	original_export	train	tsoen33tsy55	tsø̃33tsy55	tsoen33tsy55	tsoen33tsy55	1	1	ok	ok
pdf082_p204_0004	original_export	train	tsoen33tsy55deu52	tsø̃33tsy55də52	tsoen33tsy55deu52	tsoen33tsy55deu52	1	1	ok	ok
pdf082_p204_0005	original_export	train	tsho33tau33	tsʰɒ33tɤ33	tsho33tau33	tsho33tau33	1	1	ok	ok
pdf082_p204_0006	original_export	train	tsho33keu33	tsʰɒ33kə33	tsho33keu33	tsho33keu33	1	1	ok	ok
pdf082_p204_0007	original_export	train	paen33deu52	pæ̃33də52	paen33deu52	paen33deu52	1	1	ok	ok
pdf082_p204_0008	original_export	train	chi335tsoen52	tɕʰi335tsø̃52	chi335tsoen52	chi335tsoen52	1	1	ok	ok
pdf082_p204_0009	original_export	train	zeq1zy55chi55tsoen52	zᴇʔ1zy55tɕʰi55tsø̃52	zeq1zy55chi55tsoen52	zeq1zy55chi55tsoen52	1	1	ok	ok
pdf082_p204_0010	original_export	train	tin33deu52	tiŋ33də52	tin33deu52	tin33deu52	1	1	ok	ok
pdf082_p204_0011	original_export	train	lo11sy52	lɒ11sy52	lo11sy52	lo11sy52	1	1	ok	ok
pdf082_p204_0012	original_export	train	lo11sy55tin52	lɒ11sy55tiŋ52	lo11sy55tin52	lo11sy55tin52	1	1	ok	ok
pdf082_p204_0013	original_export	train	lo11ma55	lɒ11ma55	lo11ma55	lo11ma55	1	1	ok	ok
pdf082_p204_0014	original_export	train	shiau33tin52	ɕiɤ33tiŋ52	shiau33tin52	shiau33tin52	1	1	ok	ok
pdf082_p204_0015	original_export	train	thiq3sy52	tʰiʔ3sy52	thiq3sy52	thiq3sy52	1	1	ok	ok
pdf082_p204_0016	original_export	train	thi33tsy55	tʰi33tsy55	thi33tsy55	thi33tsy55	1	1	ok	ok
pdf082_p204_0017	original_export	train	ban11thi52	baŋ11tʰi52	ban11thi52	ban11thi52	1	1	ok	ok
pdf082_p204_0018	original_export	train	pin33deu33	piŋ33də33	pin33deu33	pin33deu33	1	1	ok	ok
pdf082_p204_0019	original_export	train	dien11	diẽ11	dien11	dien11	1	1	ok	ok
pdf082_p204_0020	original_export	train	cin335jioeq5deu52	tɕiŋ335dʑiøʔ5də52	cin335jioeq5deu52	cin335jioeq5deu52	1	1	ok	ok
pdf082_p204_0021	original_export	train	boen231	bø̃231	boen231	boen231	1	1	ok	ok
pdf082_p204_0022	original_export	train	leen11boen52	lẽ11bø̃52	leen11boen52	leen11boen52	1	1	ok	ok
pdf082_p204_0023	original_export	train	sy335wu55lu52	sy335ɦu55lu52	sy335wu55lu52	sy335wu55lu52	1	1	ok	ok
pdf082_p204_0024	original_export	train	tsy335waeq5leen52	tsy335ɦuæʔ5lẽ52	tsy335waeq5leen52	tsy335waeq5leen52	1	1	ok	ok
pdf082_p204_0025	original_export	train	gan113	ɡaŋ113	gan113	gan113	1	1	ok	ok
pdf082_p204_0026	original_export	train	pien335taen52	piẽ335tæ̃52	pien335taen52	pien335taen52	1	1	ok	ok
pdf082_p204_0027	original_export	train	gan113	ɡaŋ113	gan113	gan113	1	1	ok	ok
pdf082_p204_0029	original_export	train	leu113	lə113	leu113	leu113	1	1	ok	ok
pdf083_p205_0000	original_export	train	tsoq3leu55	tsoʔ3lə55	tsoq3leu55	tsoq3leu55	1	1	ok	ok
pdf083_p205_0001	original_export	train	kheq3leu55	kʰᴇʔ3lə55	kheq3leu55	kheq3leu55	1	1	ok	ok
pdf083_p205_0002	original_export	train	lo231	lɒ231	lo231	lo231	1	1	ok	ok
pdf083_p205_0003	original_export	train	tsoq3lo52	tsoʔ3lɒ52	tsoq3lo52	tsoq3lo52	1	1	ok	ok
pdf083_p205_0004	original_export	train	dien115leu52	diẽ115lə52	dien115leu52	dien115leu52	1	1	ok	ok
pdf083_p205_0005	original_export	train	gni11taeq5	ȵi11tæʔ5	gni11taeq5	gni11taeq5	1	1	ok	ok
pdf083_p205_0006	original_export	train	teu335laen52	tə335læ̃52	teu335laen52	teu335laen52	1	1	ok	ok
pdf083_p205_0007	original_export	train	bu11zhi55teu55laen52	bu11ʑi55tə55læ̃52	bu11zhi55teu55laen52	bu11zhi55teu55laen52	1	1	ok	ok
pdf083_p205_0008	original_export	train	ghaon11tseu55teu55laen52	ɦɒŋ11tsə55tə55læ̃52	ghaon11tseu55teu55laen52	ghaon11tseu55teu55laen52	1	1	ok	ok
pdf083_p205_0009	original_export	train	miau11laen52	miɤ11læ̃52	miau11laen52	miau11laen52	1	1	ok	ok
pdf083_p205_0010	original_export	train	laen231	læ̃231	laen231	laen231	1	1	ok	ok
pdf083_p205_0011	original_export	train	seon33lo52	səŋ33lɒ52	seon33lo52	seon33lo52	1	1	ok	ok
pdf083_p205_0012	original_export	train	teu335	tə335	teu335	teu335	1	1	ok	ok
pdf083_p205_0013	original_export	train	teu335woq54	tə335ɦuoʔ54	teu335woq54	teu335woq54	1	1	ok	ok
pdf083_p205_0014	original_export	train	ciu33mon55	tɕy33moŋ55	ciu33mon55	ciu33mon55	1	1	ok	ok
pdf083_p205_0015	original_export	train	mo11de55	mɒ11dᴇ55	mo11de55	mo11de55	1	1	ok	ok
pdf083_p205_0016	original_export	train	de11bi11	dᴇ11bi11	de11bi11	de11bi11	1	1	ok	ok
pdf083_p205_0017	original_export	train	tsha33de55	tsʰa33dᴇ55	tsha33de55	tsha33de55	1	1	ok	ok
pdf083_p205_0018	original_export	train	zhin231	ʑiŋ231	zhin231	zhin231	1	1	ok	ok
pdf083_p205_0019	original_export	train	li11cin55	li11tɕiŋ55	li11cin55	li11cin55	1	1	ok	ok
pdf083_p205_0020	original_export	train	zhin11aeq5	ʑiŋ11æʔ5	zhin11aeq5	zhin11aeq5	1	1	ok	ok
pdf083_p205_0021	original_export	train	bo231	bɒ231	bo231	bo231	1	1	ok	ok
pdf083_p205_0022	original_export	train	miau231	miɤ231	miau231	miau231	1	1	ok	ok
pdf083_p205_0023	original_export	train	lien11tau52	liẽ11tɤ52	lien11tau52	lien11tau52	1	1	ok	ok
pdf083_p205_0024	original_export	train	mau11tau52	mɤ11tɤ52	mau11tau52	mau11tau52	1	1	ok	ok
pdf083_p205_0025	original_export	train	tsy335tau52	tsy335tɤ52	tsy335tau52	tsy335tau52	1	1	ok	ok
pdf083_p205_0026	original_export	train	zy11deu52	zy11də52	zy11deu52	zy11deu52	1	1	ok	ok
pdf083_p205_0027	original_export	train	poen33saen33	pø̃33sæ̃33	poen33saen33	poen33saen33	1	1	ok	ok
pdf084_p206_0000	original_export	train	saen33tsy52	sæ̃33tsy52	saen33tsy52	saen33tsy52	1	1	ok	ok
pdf084_p206_0001	original_export	train	yan11kau52	ɦiaŋ11kɤ52	yan11kau52	yan11kau52	1	1	ok	ok
pdf084_p206_0002	original_export	train	yan11saen55koq54	ɦiaŋ11sæ̃55koʔ54	yan11saen55koq54	yan11saen55koq54	1	1	ok	ok
pdf084_p206_0003	original_export	train	thiq3tshaen55	tʰiʔ3tsʰæ̃55	thiq3tshaen55	thiq3tshaen55	1	1	ok	ok
pdf084_p206_0004	original_export	train	thiq3shien52	tʰiʔ3ɕiẽ52	thiq3shien52	thiq3shien52	1	1	ok	ok
pdf084_p206_0005	original_export	train	ghaon11shien52	ɦɒŋ11ɕiẽ52	ghaon11shien52	ghaon11shien52	1	1	ok	ok
pdf084_p206_0006	original_export	train	tshe33tshaeq3	tsʰᴇ33tsʰæʔ3	tshe33tshaeq3	tshe33tshaeq3	1	1	ok	ok
pdf084_p206_0007	original_export	train	saon33tshy55	sɒŋ33tsʰy55	saon33tshy55	saon33tshy55	1	1	ok	ok
pdf084_p206_0008	original_export	train	thiq45	tʰiʔ45	thiq45	thiq45	1	1	ok	ok
pdf084_p206_0009	original_export	train	tin33bo52	tiŋ33bɒ52	tin33bo52	tin33bo52	1	1	ok	ok
pdf084_p206_0010	original_export	train	dau115tsha52	dɤ115tsʰa52	dau115tsha52	dau115tsha52	1	1	ok	ok
pdf084_p206_0011	original_export	train	zaeq1tau52	zæʔ1tɤ52	zaeq1tau52	zaeq1tau52	1	1	ok	ok
pdf084_p206_0012	original_export	train	mo231	mɒ231	mo231	mo231	1	1	ok	ok
pdf084_p206_0013	original_export	train	sy52	sy52	sy52	sy52	1	1	ok	ok
pdf084_p206_0014	original_export	train	sy52	sy52	sy52	sy52	1	1	ok	ok
pdf084_p206_0015	original_export	train	sy33ngaen55kau55da52	sy33ŋæ̃55kɤ55da52	sy33ngaen55kau55da52	sy33ngaen55kau55da52	1	1	ok	ok
pdf084_p206_0016	original_export	train	mi115sy52	mi115sy52	mi115sy52	mi115sy52	1	1	ok	ok
pdf084_p206_0017	original_export	train	kaq3sy52	kaʔ3sy52	kaq3sy52	kaq3sy52	1	1	ok	ok
pdf084_p206_0018	original_export	train	so33sy52	sɒ33sy52	so33sy52	so33sy52	1	1	ok	ok
pdf084_p206_0019	original_export	train	sy33gniaen55shiau52	sy33ȵiæ̃55ɕiɤ52	sy33gniaen55shiau52	sy33gniaen55shiau52	1	1	ok	ok
pdf084_p206_0020	original_export	train	po33ci52	pɒ33tɕi52	po33ci52	po33ci52	1	1	ok	ok
pdf084_p206_0021	original_export	train	thu335ci52	tʰu335tɕi52	thu335ci52	thu335ci52	1	1	ok	ok
pdf084_p206_0022	original_export	train	feen33ci33	fẽ33tɕi33	feen33ci33	feen33ci33	1	1	ok	ok
pdf084_p206_0023	original_export	train	shiau33	ɕiɤ33	shiau33	shiau33	1	1	ok	ok
pdf084_p206_0024	original_export	train	sa33teon33	sa33təŋ33	sa33teon33	sa33teon33	1	1	ok	ok
pdf084_p206_0025	original_export	train	teon335ci52	təŋ335tɕi52	teon335ci52	teon335ci52	1	1	ok	ok
pdf084_p206_0026	original_export	train	dien113	diẽ113	dien113	dien113	1	1	ok	ok
pdf084_p206_0027	original_export	train	tshau335khu52	tsʰɤ335kʰu52	tshau335khu52	tshau335khu52	1	1	ok	ok
pdf084_p206_0028	original_export	train	hue33don55	huᴇ33doŋ55	hue33don55	hue33don55	1	1	ok	ok
pdf084_p206_0030	original_export	train	gni11shien52	ȵi11ɕiẽ52	gni11shien52	gni11shien52	1	1	ok	ok
pdf085_p207_0000	original_export	train	gni11tseq5	ȵi11tsᴇʔ5	gni11tseq5	gni11tseq5	1	1	ok	ok
pdf085_p207_0001	original_export	train	fon33shian52	foŋ33ɕiaŋ52	fon33shian52	fon33shian52	1	1	ok	ok
pdf085_p207_0002	original_export	train	jien11kheu55	dʑiẽ11kʰə55	jien11kheu55	jien11kheu55	1	1	ok	ok
pdf085_p207_0003	original_export	train	gheu115kheu52	ɦə115kʰə52	gheu115kheu52	gheu115kheu52	1	1	ok	ok
pdf085_p207_0004	original_export	train	tau335baq54	tɤ335baʔ54	tau335baq54	tau335baq54	1	1	ok	ok
